  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      10_5             9.99126             11.8913             180.051                   7             117.998             118.002                 200                  20
      10_5             11.9581              20.003              270.16                   5             13.1813             13.4031                 400                  40
      10_5             17.1491             21.0062             270.126                   3             61.8751             61.8878                 600                  60
      10_5             20.9764             22.0096             269.891                   4             64.1424             64.1721                 800                  80
      10_5             34.0093             22.1462             180.412                   2               25.39             25.3509                1000                 100
      10_5             34.0008             28.9963             179.576                   1            -29.2638            -33.9635                1200                 120
      10_5             34.0008             28.9963             179.576                   1            -29.2638            -33.9635                1400                 140
      10_5             34.0008             28.9963             179.576                   1            -29.2638            -33.9635                1600                 160
      10_5             34.0008             28.9963             179.576                   1            -29.2638            -33.9635                1800                 180
      10_5             34.0008             28.9963             179.576                   0                   0                   0                2000                 200
      10_5             34.0008             28.9963             179.576                   0                   0                   0                2200                 220
      10_5             34.0008             28.9963             179.576                   0                   0                   0                2400                 240
      10_5             34.0008             28.9963             179.576                   0                   0                   0                2600                 260
      10_5             34.0008             28.9963             179.576                   0                   0                   0                2800                 280
      10_5             34.0008             28.9963             179.576                   0                   0                   0                3000                 300
      10_5             34.0008             28.9963             179.576                   0                   0                   0                3200                 320
      10_5             34.0008             28.9963             179.576                   0                   0                   0                3400                 340
      10_5             34.0008             28.9963             179.576                   0                   0                   0                3600                 360
      10_5             34.0008             28.9963             179.576                   0                   0                   0                3800                 380
      10_5             34.0008             28.9963             179.576                   0                   0                   0                4000                 400
      10_5             34.0008             28.9963             179.576                   0                   0                   0                4200                 420
      10_5             34.0008             28.9963             179.576                   0                   0                   0                4400                 440
      10_5             34.0008             28.9963             179.576                   0                   0                   0                4600                 460
      10_5             34.0008             28.9963             179.576                   0                   0                   0                4800                 480
