  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      10_4              13.718              2.9933             269.986                   4             87.4105             87.3904                 200                  20
      10_4             18.0053             7.93795             179.825                   2             47.4945             47.4775                 400                  40
      10_4             18.0011             8.99687             179.584                   1            -9.26437            -17.9639                 600                  60
      10_4             18.0011             8.99687             179.584                   1            -9.26437            -17.9639                 800                  80
      10_4             18.0011             8.99687             179.584                   1                   0                   0                1000                 100
      10_4             18.0011             8.99687             179.584                   1                   0                   0                1200                 120
      10_4             18.0011             8.99687             179.584                   1                   0                   0                1400                 140
      10_4             18.0011             8.99687             179.584                   1                   0                   0                1600                 160
      10_4             17.9901              15.676             179.992                  13             75.0132             75.0394                1800                 180
      10_4             19.0028             21.1492             180.417                   9             20.0847             20.0451                2000                 200
      10_4             25.0012              22.001             252.996                   6               14.64              -14.64                2200                 220
      10_4             26.0035             23.7819             180.272                   1             41.2863             41.2456                2400                 240
      10_4             26.0013             28.5005             179.523                   0                   0                   0                2600                 260
      10_4             26.0013             28.5005             179.523                   0                   0                   0                2800                 280
      10_4             26.0013             28.5005             179.523                   0                   0                   0                3000                 300
      10_4             26.0013             28.5005             179.523                   0                   0                   0                3200                 320
      10_4             26.0013             28.5005             179.523                   0                   0                   0                3400                 340
      10_4             26.0013             28.5005             179.523                   0                   0                   0                3600                 360
      10_4             26.0013             28.5005             179.523                   0                   0                   0                3800                 380
      10_4             26.0013             28.5005             179.523                   0                   0                   0                4000                 400
      10_4             26.0013             28.5005             179.523                   0                   0                   0                4200                 420
      10_4             26.0013             28.5005             179.523                   0                   0                   0                4400                 440
      10_4             26.0013             28.5005             179.523                   0                   0                   0                4600                 460
      10_4             26.0013             28.5005             179.523                   0                   0                   0                4800                 480
