  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      97_2             101.981             2.00059             270.168                   0                   0                   0                 200                  20
      97_2             102.652             12.9781             90.4305                   1             117.099             117.032                 400                  40
      97_2             95.0252                  13             90.0725                   1                   0                   0                 600                  60
      97_2             95.0252                  13             90.0725                   1                   0                   0                 800                  80
      97_2             95.0252                  13             90.0725                   1                   0                   0                1000                 100
      97_2             95.0252                  13             90.0725                   1                   0                   0                1200                 120
      97_2             103.712             13.0001             270.028                   4             35.3589             35.3589                1400                 140
      97_2             106.102             10.9979             270.026                   3             61.3485             61.2719                1600                 160
      97_2             106.698             2.01661             89.1769                   4             54.2083             53.9776                1800                 180
      97_2                 106             4.33389             179.921                   4             52.9918              53.042                2000                 200
      97_2             105.027             7.99624             179.445                   4           -0.288741            0.288741                2200                 220
      97_2                 103             13.9769             120.797                   2               14.64              -14.64                2400                 240
      97_2             96.0236                  14             90.1065                   1                   0        5.07572e-310                2600                 260
      97_2             96.0236                  14             90.1065                   1              -14.64        5.07572e-310                2800                 280
      97_2             96.0236                  14             3.40628                   4             1.77121            -1.77121                3000                 300
      97_2             105.983             12.5615             359.557                   2             101.571             101.609                3200                 320
      97_2              107.98             9.99882             359.223                   2           -0.403894            0.403894                3400                 340
