  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      87_1             82.3728             1.99471             90.1077                   1             117.518             117.505                 200                  20
      87_1             57.4563                   2                  90                   1              118.94              118.94                 400                  40
      87_1             58.2847             5.99729             269.948                   1              123.26             123.268                 600                  60
      87_1             68.9809                   6             269.996                   1                   0        5.07572e-310                 800                  80
      87_1             68.9809                   6             269.996                   1                   0        5.07572e-310                1000                 100
      87_1             68.9809                   6             269.996                   1                   0        5.07572e-310                1200                 120
      87_1             68.9809                   6             269.996                   1             35.3589        5.07572e-310                1400                 140
      87_1             68.9809                   6             269.996                   1             61.3485        5.07572e-310                1600                 160
      87_1             71.2694             6.00002             270.001                   4             55.4548              55.455                1800                 180
      87_1             84.3071             5.00046             270.009                   1             122.896             122.895                2000                 200
      87_1             102.978                   5             359.529                   2             34.1414              33.835                2200                 220
      87_1             107.622             2.99782             89.7829                   4             51.1372             51.3084                2400                 240
      87_1                 106             5.98222             120.227                   4               14.64              -14.64                2600                 260
      87_1             104.001             9.81318             179.809                   3             28.7908             28.7951                2800                 280
      87_1             83.7308             9.99999             90.0002                   1             123.518             123.518                3000                 300
      87_1             58.7354                  10                  90                   1             123.593             123.593                3200                 320
      87_1             53.6991             10.9763               91.04                   3             53.9469             54.3326                3400                 340
