  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     105_5             103.012             6.69339             179.692                   1             115.964             116.038                 200                  20
     105_5             102.016              20.998             138.825                   4              -14.64               14.64                 400                  40
     105_5             101.003             21.9725              178.37                   1                   0                   0                 600                  60
     105_5             101.003             21.9725              178.37                   1                   0                   0                 800                  80
     105_5             101.003             21.9725              178.37                   1                   0                   0                1000                 100
     105_5             101.003             21.9725              178.37                   1                   0                   0                1200                 120
     105_5             101.003             21.9725              10.988                   3             5.69692            -5.69692                1400                 140
     105_5             102.992             19.9493             359.507                   4             63.0095             63.0091                1600                 160
     105_5             103.985             15.0023             336.994                   5            -12.4132             12.4132                1800                 180
     105_5                 105             13.0171             294.143                   5             13.3232            -13.3232                2000                 200
     105_5             106.995             9.17915             359.894                   1             114.123             114.136                2200                 220
     105_5             105.561             4.00139             89.6697                   4             48.7206             48.7947                2400                 240
     105_5             104.003              3.0273            0.971182                   3            0.504994           -0.504994                2600                 260
     105_5              102.02             1.99449             91.4706                   0                   0                   0                2800                 280
     105_5              77.455                   2             89.9999                   1             118.918             118.918                3000                 300
     105_5             56.0171                   2                  90                   1             122.783        5.07572e-310                3200                 320
     105_5             67.7866             1.99978             269.996                   1             114.735             114.736                3400                 340
