  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
       8_1             4.10068             1.99553             90.2563                   3             67.7436             67.7315                 200                  20
       8_1             3.00003             8.97294             245.757                   5            -13.4027             13.4027                 400                  40
       8_1             13.1417             9.99954             269.985                   2             87.5877             87.5881                 600                  60
       8_1              14.984                  10             269.987                   1                   0        5.07572e-310                 800                  80
       8_1              14.984                  10             269.987                   1                   0        5.07572e-310                1000                 100
       8_1              14.984                  10             269.987                   1                   0        5.07572e-310                1200                 120
       8_1             14.9846             9.92715             359.424                   3             56.8443             56.6808                1400                 140
       8_1             33.2676             9.00002                 270                   1             123.544             123.544                1600                 160
       8_1             52.9803                   9             356.607                   5            -1.76406             1.76406                1800                 180
       8_1             64.2777             8.99957             269.992                   1             123.377             123.378                2000                 200
       8_1             89.2649                   9                 270                   1             123.587             123.587                2200                 220
       8_1             102.982                   9             270.758                   4            0.394072           -0.394072                2400                 240
       8_1             104.983             7.00016              341.33                   5             -9.4157              9.4157                2600                 260
       8_1             106.998             4.29829             359.674                   4             35.9702             35.9767                2800                 280
       8_1              103.02             4.00093             148.852                   1              -14.64               14.64                3000                 300
       8_1             101.189              9.9859             90.2857                   1             114.323             114.299                3200                 320
       8_1             76.2236                  10             90.0001                   1             114.915             114.915                3400                 340
