  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     102_1             102.995             3.75783             180.269                   1             71.8775             71.8635                 200                  20
     102_1                 103             19.9784                 180                   0                   0                   0                 400                  40
     102_1             101.018             21.0056             88.4543                   1              123.26        5.07572e-310                 600                  60
     102_1             101.018             21.0056             88.4543                   1                   0        5.07572e-310                 800                  80
     102_1             101.018             21.0056             88.4543                   1                   0        5.07572e-310                1000                 100
     102_1             101.018             21.0056             88.4543                   1                   0        5.07572e-310                1200                 120
     102_1             102.956             20.9994             269.905                   4             14.9613             14.8554                1400                 140
     102_1             104.998             18.0155             280.923                   4             5.66405            -5.66405                1600                 160
     102_1             106.973             11.0052             278.095                   2              -14.64               14.64                1800                 180
     102_1             106.016             2.00221             99.7751                   1              -14.64               14.64                2000                 200
     102_1             104.018              3.0008             172.885                   3             -3.6981              3.6981                2200                 220
     102_1             92.6975             5.00034             89.9936                   1             122.971             122.972                2400                 240
     102_1             88.0166                   5             336.757                   2               14.64              -14.64                2600                 260
     102_1             104.984                   5             348.347                   4            -6.03132             6.03132                2800                 280
     102_1              107.98                   3              148.86                   3              -14.64               14.64                3000                 300
     102_1               105.3             6.00146             89.9016                   5             36.0827             36.0267                3200                 320
     102_1             103.017             6.99922             174.667                   3            -2.77314             2.77314                3400                 340
