  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      26_2                  26                   2                   0                   0                   0                   0                 200                  20
      26_2                  26                   2                   0                   0                   0                   0                 400                  40
      26_2                  26                   2                   0                   0                   0                   0                 600                  60
      26_2                  26                   2                   0                   0                   0                   0                 800                  80
      26_2                  26                   2                   0                   0                   0                   0                1000                 100
      26_2                  26                   2                   0                   0                   0                   0                1200                 120
      26_2                  26                   2                   0                   0                   0                   0                1400                 140
      26_2                  26                   2                   0                   0                   0                   0                1600                 160
      26_2                  26                   2                   0                   0                   0                   0                1800                 180
      26_2                  26                   2                   0                   0                   0                   0                2000                 200
      26_2                  26                   2                   0                   0                   0                   0                2200                 220
      26_2                  26                   2                   0                   0                   0                   0                2400                 240
      26_2                  26                   2                   0                   0                   0                   0                2600                 260
      26_2                  26                   2                   0                   0                   0                   0                2800                 280
      26_2                  26                   2                   0                   0                   0                   0                3000                 300
      26_2                  26                   2                   0                   0                   0                   0                3200                 320
      26_2                  26                   2                   0                   0                   0                   0                3400                 340
      26_2                  26                   2                   0                   0                   0                   0                3600                 360
      26_2                  26                   2                   0                   0                   0                   0                3800                 380
      26_2                  26                   2                   0                   0                   0                   0                4000                 400
      26_2                  26                   2                   0                   0                   0                   0                4200                 420
      26_2                  26                   2                   0                   0                   0                   0                4400                 440
      26_2                  26                   2                   0                   0                   0                   0                4600                 460
      26_2                  26                   2                   0                   0                   0                   0                4800                 480
      26_2                  26                   2                   0                   0                   0                   0                5000                 500
      26_2                  26                   2                   0                   0                   0                   0                5200                 520
      26_2                  26                   2                   0                   0                   0                   0                5400                 540
      26_2                  26                   2                   0                   0                   0                   0                5600                 560
      26_2                  26                   2                   0                   0                   0                   0                5800                 580
      26_2                  26                   2                   0                   0                   0                   0                6000                 600
      26_2                  26                   2                   0                   0                   0                   0                6200                 620
      26_2                  26                   2                   0                   0                   0                   0                6400                 640
      26_2                  26                   2                   0                   0                   0                   0                6600                 660
      26_2                  26                   2                   0                   0                   0                   0                6800                 680
      26_2                  26                   2                   0                   0                   0                   0                7000                 700
      26_2                  26                   2                   0                   0                   0                   0                7200                 720
      26_2                  26                   2                   0                   0                   0                   0                7400                 740
      26_2                  26                   2                   0                   0                   0                   0                7600                 760
      26_2                  26                   2                   0                   0                   0                   0                7800                 780
      26_2                  26                   2                   0                   0                   0                   0                8000                 800
      26_2                  26                   2                   0                   0                   0                   0                8200                 820
      26_2                  26                   2                   0                   0                   0                   0                8400                 840
      26_2                  26                   2                   0                   0                   0                   0                8600                 860
      26_2                  26                   2                   0                   0                   0                   0                8800                 880
      26_2                  26                   2                   0                   0                   0                   0                9000                 900
      26_2                  26                   2                   0                   0                   0                   0                9200                 920
      26_2                  26                   2                   0                   0                   0                   0                9400                 940
      26_2                  26                   2                   0                   0                   0                   0                9600                 960
      26_2                  26                   2                   0                   0                   0                   0                9800                 980
      26_2                  26                   2                   0                   0                   0                   0               10000                1000
      26_2                  26                   2                   0                   0                   0                   0               10200                1020
      26_2                  26                   2                   0                   0                   0                   0               10400                1040
      26_2                  26                   2                   0                   0                   0                   0               10600                1060
      26_2                  26                   2                   0                   0                   0                   0               10800                1080
      26_2                  26                   2                   0                   0                   0                   0               11000                1100
      26_2                  26                   2                   0                   0                   0                   0               11200                1120
      26_2                  26                   2                   0                   0                   0                   0               11400                1140
      26_2                  26                   2                   0                   0                   0                   0               11600                1160
      26_2                  26                   2                   0                   0                   0                   0               11800                1180
      26_2                  26                   2                   0                   0                   0                   0               12000                1200
      26_2                  26                   2                   0                   0                   0                   0               12200                1220
      26_2                  26                   2                   0                   0                   0                   0               12400                1240
      26_2                  26                   2                   0                   0                   0                   0               12600                1260
      26_2                  26                   2                   0                   0                   0                   0               12800                1280
      26_2                  26                   2                   0                   0                   0                   0               13000                1300
      26_2                  26                   2                   0                   0                   0                   0               13200                1320
      26_2                  26                   2                   0                   0                   0                   0               13400                1340
      26_2                  26                   2                   0                   0                   0                   0               13600                1360
      26_2                  26                   2                   0                   0                   0                   0               13800                1380
      26_2                  26                   2                   0                   0                   0                   0               14000                1400
      26_2                  26                   2                   0                   0                   0                   0               14200                1420
      26_2                  26                   2                   0                   0                   0                   0               14400                1440
      26_2                  26                   2                   0                   0                   0                   0               14600                1460
      26_2                  26                   2                   0                   0                   0                   0               14800                1480
      26_2                  26                   2                   0                   0                   0                   0               15000                1500
      26_2                  26                   2                   0                   0                   0                   0               15200                1520
      26_2                  26                   2                   0                   0                   0                   0               15400                1540
      26_2                  26                   2                   0                   0                   0                   0               15600                1560
      26_2                  26                   2                   0                   0                   0                   0               15800                1580
      26_2                  26                   2                   0                   0                   0                   0               16000                1600
      26_2                  26                   2                   0                   0                   0                   0               16200                1620
