  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      80_6                  80                   6                   0                   0                   0                   0                 200                  20
      80_6                  80                   6                   0                   0                   0                   0                 400                  40
      80_6                  80                   6                   0                   0                   0                   0                 600                  60
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                 800                  80
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                1000                 100
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                1200                 120
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                1400                 140
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                1600                 160
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                1800                 180
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                2000                 200
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                2200                 220
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                2400                 240
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                2600                 260
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                2800                 280
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                3000                 300
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                3200                 320
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                3400                 340
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                3600                 360
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                3800                 380
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                4000                 400
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                4200                 420
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                4400                 440
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                4600                 460
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                4800                 480
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                5000                 500
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                5200                 520
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                5400                 540
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                5600                 560
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                5800                 580
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                6000                 600
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                6200                 620
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                6400                 640
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                6600                 660
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                6800                 680
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                7000                 700
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                7200                 720
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                7400                 740
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                7600                 760
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                7800                 780
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                8000                 800
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                8200                 820
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                8400                 840
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                8600                 860
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                8800                 880
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                9000                 900
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                9200                 920
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                9400                 940
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                9600                 960
      80_6             77.0185             4.99813             90.2957                   0                   0                   0                9800                 980
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               10000                1000
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               10200                1020
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               10400                1040
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               10600                1060
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               10800                1080
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               11000                1100
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               11200                1120
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               11400                1140
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               11600                1160
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               11800                1180
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               12000                1200
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               12200                1220
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               12400                1240
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               12600                1260
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               12800                1280
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               13000                1300
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               13200                1320
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               13400                1340
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               13600                1360
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               13800                1380
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               14000                1400
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               14200                1420
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               14400                1440
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               14600                1460
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               14800                1480
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               15000                1500
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               15200                1520
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               15400                1540
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               15600                1560
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               15800                1580
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               16000                1600
      80_6             77.0185             4.99813             90.2957                   0                   0                   0               16200                1620
