  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      38_1                  38                   1                   0                   0                   0                   0                 200                  20
      38_1                  38                   1                   0                   0                   0                   0                 400                  40
      38_1                  38                   1                   0                   0                   0                   0                 600                  60
      38_1             41.9915            0.998422             269.509                   0                   0                   0                 800                  80
      38_1             41.9915            0.998422             269.509                   0                   0                   0                1000                 100
      38_1             41.9915            0.998422             269.509                   0                   0                   0                1200                 120
      38_1             41.9915            0.998422             269.509                   0                   0                   0                1400                 140
      38_1             41.9915            0.998422             269.509                   0                   0                   0                1600                 160
      38_1             41.9915            0.998422             269.509                   0                   0                   0                1800                 180
      38_1             41.9915            0.998422             269.509                   0                   0                   0                2000                 200
      38_1             41.9915            0.998422             269.509                   0                   0                   0                2200                 220
      38_1             41.9915            0.998422             269.509                   0                   0                   0                2400                 240
      38_1             41.9915            0.998422             269.509                   0                   0                   0                2600                 260
      38_1             41.9915            0.998422             269.509                   0                   0                   0                2800                 280
      38_1             41.9915            0.998422             269.509                   0                   0                   0                3000                 300
      38_1             41.9915            0.998422             269.509                   0                   0                   0                3200                 320
      38_1             41.9915            0.998422             269.509                   0                   0                   0                3400                 340
      38_1             41.9915            0.998422             269.509                   0                   0                   0                3600                 360
      38_1             41.9915            0.998422             269.509                   0                   0                   0                3800                 380
      38_1             41.9915            0.998422             269.509                   0                   0                   0                4000                 400
      38_1             41.9915            0.998422             269.509                   0                   0                   0                4200                 420
      38_1             41.9915            0.998422             269.509                   0                   0                   0                4400                 440
      38_1             41.9915            0.998422             269.509                   0                   0                   0                4600                 460
      38_1             41.9915            0.998422             269.509                   0                   0                   0                4800                 480
      38_1             41.9915            0.998422             269.509                   0                   0                   0                5000                 500
      38_1             41.9915            0.998422             269.509                   0                   0                   0                5200                 520
      38_1             41.9915            0.998422             269.509                   0                   0                   0                5400                 540
      38_1             41.9915            0.998422             269.509                   0                   0                   0                5600                 560
      38_1             41.9915            0.998422             269.509                   0                   0                   0                5800                 580
      38_1             41.9915            0.998422             269.509                   0                   0                   0                6000                 600
      38_1             41.9915            0.998422             269.509                   0                   0                   0                6200                 620
      38_1             41.9915            0.998422             269.509                   0                   0                   0                6400                 640
      38_1             41.9915            0.998422             269.509                   0                   0                   0                6600                 660
      38_1             41.9915            0.998422             269.509                   0                   0                   0                6800                 680
      38_1             41.9915            0.998422             269.509                   0                   0                   0                7000                 700
      38_1             41.9915            0.998422             269.509                   0                   0                   0                7200                 720
      38_1             41.9915            0.998422             269.509                   0                   0                   0                7400                 740
      38_1             41.9915            0.998422             269.509                   0                   0                   0                7600                 760
      38_1             41.9915            0.998422             269.509                   0                   0                   0                7800                 780
      38_1             41.9915            0.998422             269.509                   0                   0                   0                8000                 800
      38_1             41.9915            0.998422             269.509                   0                   0                   0                8200                 820
      38_1             41.9915            0.998422             269.509                   0                   0                   0                8400                 840
      38_1             41.9915            0.998422             269.509                   0                   0                   0                8600                 860
      38_1             41.9915            0.998422             269.509                   0                   0                   0                8800                 880
      38_1             41.9915            0.998422             269.509                   0                   0                   0                9000                 900
      38_1             41.9915            0.998422             269.509                   0                   0                   0                9200                 920
      38_1             41.9915            0.998422             269.509                   0                   0                   0                9400                 940
      38_1             41.9915            0.998422             269.509                   0                   0                   0                9600                 960
      38_1             41.9915            0.998422             269.509                   0                   0                   0                9800                 980
      38_1             41.9915            0.998422             269.509                   0                   0                   0               10000                1000
      38_1             41.9915            0.998422             269.509                   0                   0                   0               10200                1020
      38_1             41.9915            0.998422             269.509                   0                   0                   0               10400                1040
      38_1             41.9915            0.998422             269.509                   0                   0                   0               10600                1060
      38_1             41.9915            0.998422             269.509                   0                   0                   0               10800                1080
      38_1             41.9915            0.998422             269.509                   0                   0                   0               11000                1100
      38_1             41.9915            0.998422             269.509                   0                   0                   0               11200                1120
      38_1             41.9915            0.998422             269.509                   0                   0                   0               11400                1140
      38_1             41.9915            0.998422             269.509                   0                   0                   0               11600                1160
      38_1             41.9915            0.998422             269.509                   0                   0                   0               11800                1180
      38_1             41.9915            0.998422             269.509                   0                   0                   0               12000                1200
      38_1             41.9915            0.998422             269.509                   0                   0                   0               12200                1220
      38_1             41.9915            0.998422             269.509                   0                   0                   0               12400                1240
      38_1             41.9915            0.998422             269.509                   0                   0                   0               12600                1260
      38_1             41.9915            0.998422             269.509                   0                   0                   0               12800                1280
      38_1             41.9915            0.998422             269.509                   0                   0                   0               13000                1300
      38_1             41.9915            0.998422             269.509                   0                   0                   0               13200                1320
      38_1             41.9915            0.998422             269.509                   0                   0                   0               13400                1340
      38_1             41.9915            0.998422             269.509                   0                   0                   0               13600                1360
      38_1             41.9915            0.998422             269.509                   0                   0                   0               13800                1380
      38_1             41.9915            0.998422             269.509                   0                   0                   0               14000                1400
      38_1             41.9915            0.998422             269.509                   0                   0                   0               14200                1420
      38_1             41.9915            0.998422             269.509                   0                   0                   0               14400                1440
      38_1             41.9915            0.998422             269.509                   0                   0                   0               14600                1460
      38_1             41.9915            0.998422             269.509                   0                   0                   0               14800                1480
      38_1             41.9915            0.998422             269.509                   0                   0                   0               15000                1500
      38_1             41.9915            0.998422             269.509                   0                   0                   0               15200                1520
      38_1             41.9915            0.998422             269.509                   0                   0                   0               15400                1540
      38_1             41.9915            0.998422             269.509                   0                   0                   0               15600                1560
      38_1             41.9915            0.998422             269.509                   0                   0                   0               15800                1580
      38_1             41.9915            0.998422             269.509                   0                   0                   0               16000                1600
      38_1             41.9915            0.998422             269.509                   0                   0                   0               16200                1620
