  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     20_33                  20                  33                   0                   0                   0                   0                 200                  20
     20_33                  20                  33                   0                   0                   0                   0                 400                  40
     20_33                  20                  33                   0                   0                   0                   0                 600                  60
     20_33                  20                  33                   0                   0                   0                   0                 800                  80
     20_33                  20                  33                   0                   0                   0                   0                1000                 100
     20_33                  20                  33                   0                   0                   0                   0                1200                 120
     20_33                  20                  33                   0                   0                   0                   0                1400                 140
     20_33                  20                  33                   0                   0                   0                   0                1600                 160
     20_33                  20                  33                   0                   0                   0                   0                1800                 180
     20_33                  20                  33                   0                   0                   0                   0                2000                 200
     20_33                  20                  33                   0                   0                   0                   0                2200                 220
     20_33                  20                  33                   0                   0                   0                   0                2400                 240
     20_33                  20                  33                   0                   0                   0                   0                2600                 260
     20_33                  20                  33                   0                   0                   0                   0                2800                 280
     20_33                  20                  33                   0                   0                   0                   0                3000                 300
     20_33                  20                  33                   0                   0                   0                   0                3200                 320
     20_33                  20                  33                   0                   0                   0                   0                3400                 340
     20_33                  20                  33                   0                   0                   0                   0                3600                 360
     20_33                  20                  33                   0                   0                   0                   0                3800                 380
     20_33                  20                  33                   0                   0                   0                   0                4000                 400
     20_33                  20                  33                   0                   0                   0                   0                4200                 420
     20_33                  20                  33                   0                   0                   0                   0                4400                 440
     20_33                  20                  33                   0                   0                   0                   0                4600                 460
     20_33                  20                  33                   0                   0                   0                   0                4800                 480
     20_33                  20                  33                   0                   0                   0                   0                5000                 500
     20_33                  20                  33                   0                   0                   0                   0                5200                 520
     20_33                  20                  33                   0                   0                   0                   0                5400                 540
     20_33                  20                  33                   0                   0                   0                   0                5600                 560
     20_33                  20                  33                   0                   0                   0                   0                5800                 580
     20_33                  20                  33                   0                   0                   0                   0                6000                 600
     20_33                  20                  33                   0                   0                   0                   0                6200                 620
     20_33                  20                  33                   0                   0                   0                   0                6400                 640
     20_33                  20                  33                   0                   0                   0                   0                6600                 660
     20_33                  20                  33                   0                   0                   0                   0                6800                 680
     20_33                  20                  33                   0                   0                   0                   0                7000                 700
     20_33                  20                  33                   0                   0                   0                   0                7200                 720
     20_33                  20                  33                   0                   0                   0                   0                7400                 740
     20_33                  20                  33                   0                   0                   0                   0                7600                 760
     20_33                  20                  33                   0                   0                   0                   0                7800                 780
     20_33                  20                  33                   0                   0                   0                   0                8000                 800
     20_33                  20                  33                   0                   0                   0                   0                8200                 820
     20_33                  20                  33                   0                   0                   0                   0                8400                 840
     20_33                  20                  33                   0                   0                   0                   0                8600                 860
     20_33                  20                  33                   0                   0                   0                   0                8800                 880
     20_33                  20                  33                   0                   0                   0                   0                9000                 900
     20_33                  20                  33                   0                   0                   0                   0                9200                 920
     20_33                  20                  33                   0                   0                   0                   0                9400                 940
     20_33                  20                  33                   0                   0                   0                   0                9600                 960
     20_33                  20                  33                   0                   0                   0                   0                9800                 980
     20_33                  20                  33                   0                   0                   0                   0               10000                1000
     20_33                  20                  33                   0                   0                   0                   0               10200                1020
     20_33                  20                  33                   0                   0                   0                   0               10400                1040
     20_33                  20                  33                   0                   0                   0                   0               10600                1060
     20_33                  20                  33                   0                   0                   0                   0               10800                1080
     20_33                  20                  33                   0                   0                   0                   0               11000                1100
     20_33                  20                  33                   0                   0                   0                   0               11200                1120
     20_33                  20                  33                   0                   0                   0                   0               11400                1140
     20_33                  20                  33                   0                   0                   0                   0               11600                1160
     20_33                  20                  33                   0                   0                   0                   0               11800                1180
     20_33                  20                  33                   0                   0                   0                   0               12000                1200
     20_33                  20                  33                   0                   0                   0                   0               12200                1220
     20_33                  20                  33                   0                   0                   0                   0               12400                1240
     20_33                  20                  33                   0                   0                   0                   0               12600                1260
     20_33                  20                  33                   0                   0                   0                   0               12800                1280
     20_33                  20                  33                   0                   0                   0                   0               13000                1300
     20_33                  20                  33                   0                   0                   0                   0               13200                1320
     20_33                  20                  33                   0                   0                   0                   0               13400                1340
     20_33                  20                  33                   0                   0                   0                   0               13600                1360
     20_33                  20                  33                   0                   0                   0                   0               13800                1380
     20_33                  20                  33                   0                   0                   0                   0               14000                1400
     20_33                  20                  33                   0                   0                   0                   0               14200                1420
     20_33                  20                  33                   0                   0                   0                   0               14400                1440
     20_33                  20                  33                   0                   0                   0                   0               14600                1460
     20_33                  20                  33                   0                   0                   0                   0               14800                1480
     20_33                  20                  33                   0                   0                   0                   0               15000                1500
     20_33                  20                  33                   0                   0                   0                   0               15200                1520
     20_33                  20                  33                   0                   0                   0                   0               15400                1540
     20_33                  20                  33                   0                   0                   0                   0               15600                1560
     20_33                  20                  33                   0                   0                   0                   0               15800                1580
     20_33                  20                  33                   0                   0                   0                   0               16000                1600
     20_33                  20                  33                   0                   0                   0                   0               16200                1620
