  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      29_5                  29                   5                   0                   0                   0                   0                 200                  20
      29_5                  29                   5                   0                   0                   0                   0                 400                  40
      29_5                  29                   5                   0                   0                   0                   0                 600                  60
      29_5                  29                   5                   0                   0                   0                   0                 800                  80
      29_5                  29                   5                   0                   0                   0                   0                1000                 100
      29_5                  29                   5                   0                   0                   0                   0                1200                 120
      29_5                  29                   5                   0                   0                   0                   0                1400                 140
      29_5                  29                   5                   0                   0                   0                   0                1600                 160
      29_5                  29                   5                   0                   0                   0                   0                1800                 180
      29_5                  29                   5                   0                   0                   0                   0                2000                 200
      29_5                  29                   5                   0                   0                   0                   0                2200                 220
      29_5                  29                   5                   0                   0                   0                   0                2400                 240
      29_5                  29                   5                   0                   0                   0                   0                2600                 260
      29_5                  29                   5                   0                   0                   0                   0                2800                 280
      29_5                  29                   5                   0                   0                   0                   0                3000                 300
      29_5                  29                   5                   0                   0                   0                   0                3200                 320
      29_5                  29                   5                   0                   0                   0                   0                3400                 340
      29_5                  29                   5                   0                   0                   0                   0                3600                 360
      29_5                  29                   5                   0                   0                   0                   0                3800                 380
      29_5                  29                   5                   0                   0                   0                   0                4000                 400
      29_5                  29                   5                   0                   0                   0                   0                4200                 420
      29_5                  29                   5                   0                   0                   0                   0                4400                 440
      29_5                  29                   5                   0                   0                   0                   0                4600                 460
      29_5                  29                   5                   0                   0                   0                   0                4800                 480
      29_5                  29                   5                   0                   0                   0                   0                5000                 500
      29_5                  29                   5                   0                   0                   0                   0                5200                 520
      29_5                  29                   5                   0                   0                   0                   0                5400                 540
      29_5                  29                   5                   0                   0                   0                   0                5600                 560
      29_5                  29                   5                   0                   0                   0                   0                5800                 580
      29_5                  29                   5                   0                   0                   0                   0                6000                 600
      29_5                  29                   5                   0                   0                   0                   0                6200                 620
      29_5                  29                   5                   0                   0                   0                   0                6400                 640
      29_5                  29                   5                   0                   0                   0                   0                6600                 660
      29_5                  29                   5                   0                   0                   0                   0                6800                 680
      29_5                  29                   5                   0                   0                   0                   0                7000                 700
      29_5                  29                   5                   0                   0                   0                   0                7200                 720
      29_5                  29                   5                   0                   0                   0                   0                7400                 740
      29_5                  29                   5                   0                   0                   0                   0                7600                 760
      29_5                  29                   5                   0                   0                   0                   0                7800                 780
      29_5                  29                   5                   0                   0                   0                   0                8000                 800
      29_5                  29                   5                   0                   0                   0                   0                8200                 820
      29_5                  29                   5                   0                   0                   0                   0                8400                 840
      29_5                  29                   5                   0                   0                   0                   0                8600                 860
      29_5                  29                   5                   0                   0                   0                   0                8800                 880
      29_5                  29                   5                   0                   0                   0                   0                9000                 900
      29_5                  29                   5                   0                   0                   0                   0                9200                 920
      29_5                  29                   5                   0                   0                   0                   0                9400                 940
      29_5                  29                   5                   0                   0                   0                   0                9600                 960
      29_5                  29                   5                   0                   0                   0                   0                9800                 980
      29_5                  29                   5                   0                   0                   0                   0               10000                1000
      29_5                  29                   5                   0                   0                   0                   0               10200                1020
      29_5                  29                   5                   0                   0                   0                   0               10400                1040
      29_5                  29                   5                   0                   0                   0                   0               10600                1060
      29_5                  29                   5                   0                   0                   0                   0               10800                1080
      29_5                  29                   5                   0                   0                   0                   0               11000                1100
      29_5                  29                   5                   0                   0                   0                   0               11200                1120
      29_5                  29                   5                   0                   0                   0                   0               11400                1140
      29_5                  29                   5                   0                   0                   0                   0               11600                1160
      29_5                  29                   5                   0                   0                   0                   0               11800                1180
      29_5                  29                   5                   0                   0                   0                   0               12000                1200
      29_5                  29                   5                   0                   0                   0                   0               12200                1220
      29_5                  29                   5                   0                   0                   0                   0               12400                1240
      29_5                  29                   5                   0                   0                   0                   0               12600                1260
      29_5                  29                   5                   0                   0                   0                   0               12800                1280
      29_5                  29                   5                   0                   0                   0                   0               13000                1300
      29_5                  29                   5                   0                   0                   0                   0               13200                1320
      29_5                  29                   5                   0                   0                   0                   0               13400                1340
      29_5                  29                   5                   0                   0                   0                   0               13600                1360
      29_5                  29                   5                   0                   0                   0                   0               13800                1380
      29_5                  29                   5                   0                   0                   0                   0               14000                1400
      29_5                  29                   5                   0                   0                   0                   0               14200                1420
      29_5                  29                   5                   0                   0                   0                   0               14400                1440
      29_5                  29                   5                   0                   0                   0                   0               14600                1460
      29_5                  29                   5                   0                   0                   0                   0               14800                1480
      29_5                  29                   5                   0                   0                   0                   0               15000                1500
      29_5                  29                   5                   0                   0                   0                   0               15200                1520
      29_5                  29                   5                   0                   0                   0                   0               15400                1540
      29_5                  29                   5                   0                   0                   0                   0               15600                1560
      29_5                  29                   5                   0                   0                   0                   0               15800                1580
      29_5                  29                   5                   0                   0                   0                   0               16000                1600
      29_5                  29                   5                   0                   0                   0                   0               16200                1620
