  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      2_23                   2                  23                   0                   0                   0                   0                 200                  20
      2_23                   2                  23                   0                   0                   0                   0                 400                  40
      2_23                   2                  23                   0                   0                   0                   0                 600                  60
      2_23                   2                  23                   0                   0                   0                   0                 800                  80
      2_23                   2                  23                   0                   0                   0                   0                1000                 100
      2_23                   2                  23                   0                   0                   0                   0                1200                 120
      2_23                   2                  23                   0                   0                   0                   0                1400                 140
      2_23                   2                  23                   0                   0                   0                   0                1600                 160
      2_23                   2                  23                   0                   0                   0                   0                1800                 180
      2_23                   2                  23                   0                   0                   0                   0                2000                 200
      2_23                   2                  23                   0                   0                   0                   0                2200                 220
      2_23                   2                  23                   0                   0                   0                   0                2400                 240
      2_23                   2                  23                   0                   0                   0                   0                2600                 260
      2_23                   2                  23                   0                   0                   0                   0                2800                 280
      2_23                   2                  23                   0                   0                   0                   0                3000                 300
      2_23                   2                  23                   0                   0                   0                   0                3200                 320
      2_23                   2                  23                   0                   0                   0                   0                3400                 340
      2_23                   2                  23                   0                   0                   0                   0                3600                 360
      2_23                   2                  23                   0                   0                   0                   0                3800                 380
      2_23                   2                  23                   0                   0                   0                   0                4000                 400
      2_23                   2                  23                   0                   0                   0                   0                4200                 420
      2_23                   2                  23                   0                   0                   0                   0                4400                 440
      2_23                   2                  23                   0                   0                   0                   0                4600                 460
      2_23                   2                  23                   0                   0                   0                   0                4800                 480
      2_23                   2                  23                   0                   0                   0                   0                5000                 500
      2_23                   2                  23                   0                   0                   0                   0                5200                 520
      2_23                   2                  23                   0                   0                   0                   0                5400                 540
      2_23                   2                  23                   0                   0                   0                   0                5600                 560
      2_23                   2                  23                   0                   0                   0                   0                5800                 580
      2_23                   2                  23                   0                   0                   0                   0                6000                 600
      2_23                   2                  23                   0                   0                   0                   0                6200                 620
      2_23                   2                  23                   0                   0                   0                   0                6400                 640
      2_23                   2                  23                   0                   0                   0                   0                6600                 660
      2_23                   2                  23                   0                   0                   0                   0                6800                 680
      2_23                   2                  23                   0                   0                   0                   0                7000                 700
      2_23                   2                  23                   0                   0                   0                   0                7200                 720
      2_23                   2                  23                   0                   0                   0                   0                7400                 740
      2_23                   2                  23                   0                   0                   0                   0                7600                 760
      2_23                   2                  23                   0                   0                   0                   0                7800                 780
      2_23                   2                  23                   0                   0                   0                   0                8000                 800
      2_23                   2                  23                   0                   0                   0                   0                8200                 820
      2_23                   2                  23                   0                   0                   0                   0                8400                 840
      2_23                   2                  23                   0                   0                   0                   0                8600                 860
      2_23                   2                  23                   0                   0                   0                   0                8800                 880
      2_23                   2                  23                   0                   0                   0                   0                9000                 900
      2_23                   2                  23                   0                   0                   0                   0                9200                 920
      2_23                   2                  23                   0                   0                   0                   0                9400                 940
      2_23                   2                  23                   0                   0                   0                   0                9600                 960
      2_23                   2                  23                   0                   0                   0                   0                9800                 980
      2_23                   2                  23                   0                   0                   0                   0               10000                1000
      2_23                   2                  23                   0                   0                   0                   0               10200                1020
      2_23                   2                  23                   0                   0                   0                   0               10400                1040
      2_23                   2                  23                   0                   0                   0                   0               10600                1060
      2_23                   2                  23                   0                   0                   0                   0               10800                1080
      2_23                   2                  23                   0                   0                   0                   0               11000                1100
      2_23                   2                  23                   0                   0                   0                   0               11200                1120
      2_23                   2                  23                   0                   0                   0                   0               11400                1140
      2_23                   2                  23                   0                   0                   0                   0               11600                1160
      2_23                   2                  23                   0                   0                   0                   0               11800                1180
      2_23                   2                  23                   0                   0                   0                   0               12000                1200
      2_23                   2                  23                   0                   0                   0                   0               12200                1220
      2_23                   2                  23                   0                   0                   0                   0               12400                1240
      2_23                   2                  23                   0                   0                   0                   0               12600                1260
      2_23                   2                  23                   0                   0                   0                   0               12800                1280
      2_23                   2                  23                   0                   0                   0                   0               13000                1300
      2_23                   2                  23                   0                   0                   0                   0               13200                1320
      2_23                   2                  23                   0                   0                   0                   0               13400                1340
      2_23                   2                  23                   0                   0                   0                   0               13600                1360
      2_23                   2                  23                   0                   0                   0                   0               13800                1380
      2_23                   2                  23                   0                   0                   0                   0               14000                1400
      2_23                   2                  23                   0                   0                   0                   0               14200                1420
      2_23                   2                  23                   0                   0                   0                   0               14400                1440
      2_23                   2                  23                   0                   0                   0                   0               14600                1460
      2_23                   2                  23                   0                   0                   0                   0               14800                1480
      2_23                   2                  23                   0                   0                   0                   0               15000                1500
      2_23                   2                  23                   0                   0                   0                   0               15200                1520
      2_23                   2                  23                   0                   0                   0                   0               15400                1540
      2_23                   2                  23                   0                   0                   0                   0               15600                1560
      2_23                   2                  23                   0                   0                   0                   0               15800                1580
      2_23                   2                  23                   0                   0                   0                   0               16000                1600
      2_23                   2                  23                   0                   0                   0                   0               16200                1620
