  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
       7_2                   7                   2                   0                   0                   0                   0                 200                  20
       7_2                   7                   2                   0                   0                   0                   0                 400                  40
       7_2                   7                   2                   0                   0                   0                   0                 600                  60
       7_2                   7                   2                   0                   0                   0                   0                 800                  80
       7_2                   7                   2                   0                   0                   0                   0                1000                 100
       7_2                   7                   2                   0                   0                   0                   0                1200                 120
       7_2                   7                   2                   0                   0                   0                   0                1400                 140
       7_2                   7                   2                   0                   0                   0                   0                1600                 160
       7_2                   7                   2                   0                   0                   0                   0                1800                 180
       7_2                   7                   2                   0                   0                   0                   0                2000                 200
       7_2                   7                   2                   0                   0                   0                   0                2200                 220
       7_2                   7                   2                   0                   0                   0                   0                2400                 240
       7_2                   7                   2                   0                   0                   0                   0                2600                 260
       7_2                   7                   2                   0                   0                   0                   0                2800                 280
       7_2                   7                   2                   0                   0                   0                   0                3000                 300
       7_2                   7                   2                   0                   0                   0                   0                3200                 320
       7_2                   7                   2                   0                   0                   0                   0                3400                 340
       7_2                   7                   2                   0                   0                   0                   0                3600                 360
       7_2                   7                   2                   0                   0                   0                   0                3800                 380
       7_2                   7                   2                   0                   0                   0                   0                4000                 400
       7_2                   7                   2                   0                   0                   0                   0                4200                 420
       7_2                   7                   2                   0                   0                   0                   0                4400                 440
       7_2                   7                   2                   0                   0                   0                   0                4600                 460
       7_2                   7                   2                   0                   0                   0                   0                4800                 480
       7_2                   7                   2                   0                   0                   0                   0                5000                 500
       7_2                   7                   2                   0                   0                   0                   0                5200                 520
       7_2                   7                   2                   0                   0                   0                   0                5400                 540
       7_2                   7                   2                   0                   0                   0                   0                5600                 560
       7_2                   7                   2                   0                   0                   0                   0                5800                 580
       7_2                   7                   2                   0                   0                   0                   0                6000                 600
       7_2                   7                   2                   0                   0                   0                   0                6200                 620
       7_2                   7                   2                   0                   0                   0                   0                6400                 640
       7_2                   7                   2                   0                   0                   0                   0                6600                 660
       7_2                   7                   2                   0                   0                   0                   0                6800                 680
       7_2                   7                   2                   0                   0                   0                   0                7000                 700
       7_2                   7                   2                   0                   0                   0                   0                7200                 720
       7_2                   7                   2                   0                   0                   0                   0                7400                 740
       7_2                   7                   2                   0                   0                   0                   0                7600                 760
       7_2                   7                   2                   0                   0                   0                   0                7800                 780
       7_2                   7                   2                   0                   0                   0                   0                8000                 800
       7_2                   7                   2                   0                   0                   0                   0                8200                 820
       7_2                   7                   2                   0                   0                   0                   0                8400                 840
       7_2                   7                   2                   0                   0                   0                   0                8600                 860
       7_2                   7                   2                   0                   0                   0                   0                8800                 880
       7_2                   7                   2                   0                   0                   0                   0                9000                 900
       7_2                   7                   2                   0                   0                   0                   0                9200                 920
       7_2                   7                   2                   0                   0                   0                   0                9400                 940
       7_2                   7                   2                   0                   0                   0                   0                9600                 960
       7_2                   7                   2                   0                   0                   0                   0                9800                 980
       7_2                   7                   2                   0                   0                   0                   0               10000                1000
       7_2                   7                   2                   0                   0                   0                   0               10200                1020
       7_2                   7                   2                   0                   0                   0                   0               10400                1040
       7_2                   7                   2                   0                   0                   0                   0               10600                1060
       7_2                   7                   2                   0                   0                   0                   0               10800                1080
       7_2                   7                   2                   0                   0                   0                   0               11000                1100
       7_2                   7                   2                   0                   0                   0                   0               11200                1120
       7_2                   7                   2                   0                   0                   0                   0               11400                1140
       7_2                   7                   2                   0                   0                   0                   0               11600                1160
       7_2                   7                   2                   0                   0                   0                   0               11800                1180
       7_2                   7                   2                   0                   0                   0                   0               12000                1200
       7_2                   7                   2                   0                   0                   0                   0               12200                1220
       7_2                   7                   2                   0                   0                   0                   0               12400                1240
       7_2                   7                   2                   0                   0                   0                   0               12600                1260
       7_2                   7                   2                   0                   0                   0                   0               12800                1280
       7_2                   7                   2                   0                   0                   0                   0               13000                1300
       7_2                   7                   2                   0                   0                   0                   0               13200                1320
       7_2                   7                   2                   0                   0                   0                   0               13400                1340
       7_2                   7                   2                   0                   0                   0                   0               13600                1360
       7_2                   7                   2                   0                   0                   0                   0               13800                1380
       7_2                   7                   2                   0                   0                   0                   0               14000                1400
       7_2                   7                   2                   0                   0                   0                   0               14200                1420
       7_2                   7                   2                   0                   0                   0                   0               14400                1440
       7_2                   7                   2                   0                   0                   0                   0               14600                1460
       7_2                   7                   2                   0                   0                   0                   0               14800                1480
       7_2                   7                   2                   0                   0                   0                   0               15000                1500
       7_2                   7                   2                   0                   0                   0                   0               15200                1520
       7_2                   7                   2                   0                   0                   0                   0               15400                1540
       7_2                   7                   2                   0                   0                   0                   0               15600                1560
       7_2                   7                   2                   0                   0                   0                   0               15800                1580
       7_2                   7                   2                   0                   0                   0                   0               16000                1600
       7_2                   7                   2                   0                   0                   0                   0               16200                1620
