  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      1_14                   1             10.0248             277.115                   2             3.69785            -3.69785                 200                  20
      1_14             2.48214             10.0043             271.564                   0                   0                   0                 400                  40
      1_14             2.48214             10.0043             271.564                   0                   0                   0                 600                  60
      1_14             5.01693             9.01278             270.577                  12             44.7415             44.7717                 800                  80
      1_14             9.97572             9.00685             270.977                   7            -9.03753             -10.244                1000                 100
      1_14             9.97572             9.00685             270.977                  11            -9.03753             -10.244                1200                 120
      1_14             10.1913             9.00838             269.641                  15             24.6723             24.7194                1400                 140
      1_14             20.8723             9.00135             270.024                  13               80.02             80.0203                1600                 160
      1_14              27.749             9.00014             270.001                  15             41.8732             41.8734                1800                 180
      1_14             28.4385             8.99079             89.9877                  13              86.193              86.203                2000                 200
      1_14             3.11878             8.99923              90.021                  13             67.7518             67.7518                2200                 220
      1_14            0.999335             1.49275              359.94                  11              34.116             34.1134                2400                 240
      1_14             15.7245             1.01205              270.02                   9             173.115             173.115                2600                 260
      1_14             47.6714             1.00082              270.02                  15             71.5492             71.5492                2800                 280
      1_14             55.9236             1.00003             270.005                  11             17.3838             17.3851                3000                 300
      1_14             57.9806             1.99735             93.2555                   6             1.69279            -1.69279                3200                 320
      1_14             54.0013             4.44889             179.748                   9             34.5197              34.537                3400                 340
      1_14             66.8181             4.99746             269.976                   9             112.104             112.104                3600                 360
      1_14             74.9857             5.36444              180.65                   5             30.5903              30.671                3800                 380
      1_14             86.5508              5.9966             269.956                   3             95.3576             95.3577                4000                 400
      1_14             90.9872              5.5211             357.543                   0                   0                   0                4200                 420
      1_14             90.9872              5.5211             357.543                   0                   0                   0                4400                 440
      1_14             90.9872              5.5211             357.543                   0                   0                   0                4600                 460
      1_14             91.0007             5.16125             358.093                   3             18.7078             18.8885                4800                 480
      1_14             102.092             5.00114             270.073                   9             45.0524             45.0521                5000                 500
      1_14             103.109           0.0175287             270.529                   5             21.9749             22.0279                5200                 520
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                5400                 540
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                5600                 560
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                5800                 580
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                6000                 600
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                6200                 620
      1_14              104.52          0.00184452             89.2702                   0                   0                   0                6400                 640
      1_14             103.022            0.266432             178.828                   1              22.474             22.0741                6600                 660
      1_14             102.436            0.977303             90.5909                   6             35.9256             35.9706                6800                 680
      1_14              101.33             1.98418             268.814                   1             19.4122             19.0572                7000                 700
      1_14             101.615             1.99315             267.962                   3             20.1917             20.2777                7200                 720
      1_14             102.985             1.40142             359.388                   1              37.357             37.3072                7400                 740
      1_14             105.982          0.00258481              353.61                   2              -14.64               14.64                7600                 760
      1_14             105.528        -0.000739409             89.6792                   0                   0                   0                7800                 780
      1_14             105.528        -0.000739409             89.6792                   0                   0                   0                8000                 800
      1_14             105.016             0.48341             177.013                   0                   0                   0                8200                 820
      1_14             104.985             1.48155             180.598                   0                   0                   0                8400                 840
      1_14             104.997             2.52225             359.072                   0                   0                   0                8600                 860
      1_14             105.003             2.02806              66.169                   2               14.64              -14.64                8800                 880
      1_14             105.486             2.01721              273.11                   0                   0                   0                9000                 900
      1_14             105.866             1.99347             89.6467                   7             19.0353             19.0956                9200                 920
      1_14             105.977             1.99304             359.199                   5           -0.416588            0.416588                9400                 940
      1_14             105.523             1.00977             88.0391                   0                   0                   0                9600                 960
      1_14             105.523             1.00977             88.0391                   0                   0                   0                9800                 980
      1_14              104.02            0.994107             78.1625                   2               14.64              -14.64               10000                1000
      1_14             104.474            0.993011             269.379                   0                   0                   0               10200                1020
      1_14             104.613            0.994213             269.531                   3             20.6863             20.7053               10400                1040
      1_14             106.001             1.83475             181.935                   3             19.0819             18.8988               10600                1060
      1_14             104.425             1.00883             89.7065                   3             28.4749              28.368               10800                1080
      1_14             104.481             1.00121             270.623                   0                   0                   0               11000                1100
      1_14             105.991             1.97573             176.852                   4            -7.89607             7.89607               11200                1120
      1_14             105.996             2.52151             359.019                   0                   0                   0               11400                1140
      1_14             106.004              0.0205             12.2078                   6              -14.64               14.64               11600                1160
      1_14             105.014            0.480154              177.46                   0                   0                   0               11800                1180
      1_14             104.987             1.47617             180.415                   0                   0                   0               12000                1200
      1_14             104.987             1.47617             180.415                   0                   0                   0               12200                1220
      1_14             104.987             1.47617             180.415                   0                   0                   0               12400                1240
      1_14             104.987             1.47617             180.415                   0                   0                   0               12600                1260
      1_14             104.987             1.47617             180.415                   0                   0                   0               12800                1280
      1_14             105.429             1.98543             268.201                   1             13.7142             13.0832               13000                1300
      1_14             106.006             2.98061             181.816                   0                   0                   0               13200                1320
      1_14             106.016             3.97893             178.198                   0                   0                   0               13400                1340
      1_14             105.778             6.98111             90.5432                   9             24.3412              24.425               13600                1360
