  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     34_32                  34             29.4305                   0                   5             15.0778             15.0778                 200                  20
     34_32             33.0254             29.0019             81.8481                   2                3.66               -3.66                 400                  40
     34_32             33.0125             25.8975            0.210939                   1             39.8623             39.8623                 600                  60
     34_32             33.0001             22.5287            0.210903                   0                   0                   0                 800                  80
     34_32             33.0001             22.5287            0.210903                   0                   0                   0                1000                 100
     34_32             32.9995             22.2421           0.0443413                   6              11.193             11.1623                1200                 120
     34_32             32.9229              21.025             89.4536                   1               8.158             8.09945                1400                 140
     34_32             31.3824             20.9982             89.2759                   6             9.96971             10.1273                1600                 160
     34_32             31.0018             20.0288             3.47985                   2               -3.66                3.66                1800                 180
     34_32             28.3293             20.0068               89.53                   1              20.654              20.654                2000                 200
     34_32             27.5248             20.0002               89.53                   0                   0                   0                2200                 220
     34_32             27.5248             20.0002               89.53                   0                   0                   0                2400                 240
     34_32             27.5248             20.0002               89.53                   0                   0                   0                2600                 260
     34_32             27.5248             20.0002               89.53                   0                   0                   0                2800                 280
     34_32             27.5248             20.0002               89.53                   0                   0                   0                3000                 300
     34_32             27.5248             20.0002               89.53                   0                   0                   0                3200                 320
     34_32             27.5248             20.0002               89.53                   0                   0                   0                3400                 340
     34_32             27.5248             20.0002               89.53                   0                   0                   0                3600                 360
     34_32             26.7462             20.0001              90.132                   4              12.978             12.9504                3800                 380
     34_32             22.9599             19.9997             90.0043                   1             39.6175             39.6175                4000                 400
     34_32             19.5259                  20             90.0043                   0                   0                   0                4200                 420
     34_32             19.5259                  20             90.0043                   0                   0                   0                4400                 440
     34_32             18.4325                  20             89.9998                   9             14.8825             14.8827                4600                 460
     34_32             18.0018             19.0254             2.27121                   5               -3.66                3.66                4800                 480
     34_32             17.0261             19.0017             23.6058                   3                3.66               -3.66                5000                 500
     34_32             17.0144             14.1529            0.115005                   2             49.6435             49.6435                5200                 520
     34_32             17.0003             7.15673            0.115005                   2             10.4484             10.4484                5400                 540
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                5600                 560
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                5800                 580
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                6000                 600
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                6200                 620
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                6400                 640
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                6600                 660
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                6800                 680
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                7000                 700
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                7200                 720
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                7400                 740
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                7600                 760
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                7800                 780
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                8000                 800
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                8200                 820
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                8400                 840
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                8600                 860
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                8800                 880
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                9000                 900
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                9200                 920
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                9400                 940
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                9600                 960
     34_32             17.0001             7.02518            0.115005                   0                   0                   0                9800                 980
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               10000                1000
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               10200                1020
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               10400                1040
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               10600                1060
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               10800                1080
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               11000                1100
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               11200                1120
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               11400                1140
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               11600                1160
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               11800                1180
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               12000                1200
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               12200                1220
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               12400                1240
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               12600                1260
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               12800                1280
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               13000                1300
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               13200                1320
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               13400                1340
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               13600                1360
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               13800                1380
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               14000                1400
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               14200                1420
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               14400                1440
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               14600                1460
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               14800                1480
     34_32             17.0001             7.02518            0.115005                   0                   0                   0               15000                1500
     34_32             17.0001             7.02518             43.4036                   2               -3.66                3.66               15200                1520
     34_32             16.9982             9.04392             180.018                   1             32.6982             32.6987               15400                1540
