  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      92_5             93.0032             5.97927             269.578                   1             13.3315             13.3466                 200                  20
      92_5             102.981             6.00015             182.069                   9             1.07593            -1.07593                 400                  40
      92_5             102.194             12.9865             90.2861                   6             44.0615             44.0273                 600                  60
      92_5             90.4163             13.0005             89.9926                   4             54.0519             54.0491                 800                  80
      92_5             91.4499             12.9932             269.954                   1             64.7014             64.6651                1000                 100
      92_5             96.2989             12.9991             269.998                   1             21.9433             21.9196                1200                 120
      92_5               100.5             12.9998             269.998                   5             33.0291             33.0257                1400                 140
      92_5             101.979             13.0001             270.003                   0                   0                   0                1600                 160
      92_5             101.979             13.0001             270.003                   0                   0                   0                1800                 180
      92_5              102.98                  13             357.351                   7            -1.37766             1.37766                2000                 200
      92_5             103.994             12.9818             217.112                   4              -14.64               14.64                2200                 220
      92_5             104.523             12.9986             90.6407                   0                   0                   0                2400                 240
      92_5             104.523             12.9986             90.6407                   0                   0                   0                2600                 260
      92_5             104.523             12.9986             90.6407                   0                   0                   0                2800                 280
      92_5             103.523             13.0044             89.6455                   0                   0                   0                3000                 300
      92_5             103.523             13.0044             89.6455                   0                   0                   0                3200                 320
      92_5             103.154             13.0024             89.6349                   4              18.435              18.391                3400                 340
      92_5             103.907             12.0196              89.438                   1             18.3507             18.1849                3600                 360
      92_5             103.522             12.0124             87.7066                   0                   0                   0                3800                 380
      92_5             103.921             11.9938             269.573                   7             14.7744             14.4924                4000                 400
      92_5             104.986              10.295             359.637                   1             40.1647             40.1777                4200                 420
      92_5             104.521             6.00792              88.276                   0                   0                   0                4400                 440
      92_5             103.517             5.01284             87.5065                   0                   0                   0                4600                 460
      92_5             103.517             5.01284             87.5065                   0                   0                   0                4800                 480
      92_5             103.517             5.01284             87.5065                   0                   0                   0                5000                 500
      92_5             103.976             4.99377             245.771                   2               14.64              -14.64                5200                 520
      92_5             103.985             5.47527             182.577                   0                   0                   0                5400                 540
      92_5             104.004             5.97309             186.972                   6              -14.64               14.64                5600                 560
      92_5             104.003             5.46613             179.643                   5             32.6872             32.7207                5800                 580
      92_5             104.478             6.01357             272.516                   0                   0                   0                6000                 600
      92_5             105.975              4.9997             266.108                   4               14.64              -14.64                6200                 620
      92_5             105.996             5.52372             359.041                   0                   0                   0                6400                 640
      92_5             105.996             5.52372             359.041                   0                   0                   0                6600                 660
      92_5             105.996             5.52372             359.041                   0                   0                   0                6800                 680
      92_5             105.996             5.52372             359.041                   0                   0                   0                7000                 700
      92_5             105.996             5.52372             359.041                   0                   0                   0                7200                 720
      92_5             105.996             5.52372             359.041                   0                   0                   0                7400                 740
      92_5             105.996             5.52372             359.041                   0                   0                   0                7600                 760
      92_5             105.996             5.52372             359.041                   0                   0                   0                7800                 780
      92_5             105.996             5.52372             359.041                   0                   0                   0                8000                 800
      92_5             104.191             5.01038             89.4937                  12             20.9326             20.6928                8200                 820
      92_5              103.01             6.26798             180.169                   5             27.8266               27.72                8400                 840
      92_5             103.008             7.47873             179.106                   0                   0                   0                8600                 860
      92_5             103.005             11.7958             180.207                   5             54.0667             54.0136                8800                 880
      92_5                 103             19.4792             180.153                   0                   0                   0                9000                 900
      92_5                 103             19.4792             180.153                   0                   0                   0                9200                 920
      92_5                 103             24.6489             180.006                  16             69.1854             69.1865                9400                 940
      92_5                 103             34.3259                 180                  12             86.5319              86.532                9600                 960
      92_5             96.4573             37.9969             90.0799                  10             71.1383             71.1364                9800                 980
      92_5             95.6976             38.0067             269.959                   7             61.1126             61.1621               10000                1000
      92_5             99.7673               37.01             270.251                   3             61.3609             61.3436               10200                1020
      92_5             102.992             29.8335             359.945                   7             121.371             121.373               10400                1040
      92_5                 103             18.5268           0.0101156                   5             56.6057             56.6032               10600                1060
      92_5                 103             11.5262         0.000650481                   0                   0                   0               10800                1080
      92_5                 103             11.5262         0.000650481                   0                   0                   0               11000                1100
      92_5             103.485             11.0169             273.066                   0                   0                   0               11200                1120
      92_5             103.485             11.0169             273.066                   0                   0                   0               11400                1140
      92_5              103.99             10.2167             358.992                   1             22.0075             21.8531               11600                1160
      92_5             103.994             10.0279             358.438                   0                   0                   0               11800                1180
      92_5             103.994             10.0279             358.438                   0                   0                   0               12000                1200
      92_5             103.994             10.0279             358.438                   0                   0                   0               12200                1220
      92_5             103.994             10.0279             358.438                   0                   0                   0               12400                1240
      92_5              104.01              9.0953             359.963                   3             15.5152             15.9466               12600                1260
      92_5              103.16             7.00222             88.1525                   3             18.7748             18.8638               12800                1280
      92_5             103.982             6.00548             236.537                   4               14.64              -14.64               13000                1300
      92_5             104.003             6.02737             272.056                   1             1.06906            -1.06906               13200                1320
      92_5             104.003             6.02737             270.455                   0                   0                   0               13400                1340
      92_5             104.981             5.99428             331.084                   2              -14.64               14.64               13600                1360
