  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     58_33             54.2446             32.9972             90.2835                   8             24.6708             24.7111                 200                  20
     58_33             54.0022             20.3012           0.0551239                  10             69.4153             69.4153                 400                  40
     58_33             63.4491             17.9991             269.993                   8             115.213             115.213                 600                  60
     58_33             70.9783             18.0001             270.006                   5                   0                   0                 800                  80
     58_33             70.9783             18.0001             270.006                  11                   0                   0                1000                 100
     58_33             70.9783             18.0001             270.006                  12            -18.0353            -71.2461                1200                 120
     58_33             70.9783             18.0001             356.608                  11            -1.76364             1.76364                1400                 140
     58_33             75.0298             17.0031             270.005                   6               66.18             66.1936                1600                 160
     58_33             84.5268             17.0002                 270                   1             106.659             106.659                1800                 180
     58_33             102.484                  17             270.001                   0                   0                   0                2000                 200
     58_33             102.991              13.739            0.152976                   3             53.1872             53.1372                2200                 220
     58_33             103.477             8.00798             271.696                   0                   0                   0                2400                 240
     58_33             103.477             8.00798             271.696                   0                   0                   0                2600                 260
     58_33             103.477             8.00798             271.696                   0                   0                   0                2800                 280
     58_33             103.477             8.00798             271.696                   0                   0                   0                3000                 300
     58_33             103.995             6.52377             358.315                   0                   0                   0                3200                 320
     58_33             103.997             4.38052             0.38583                   5              20.757              20.685                3400                 340
     58_33             104.477             3.01289             272.391                   0                   0                   0                3600                 360
     58_33              104.99             3.97428             182.357                   9            -4.24326            -104.966                3800                 380
     58_33             104.995             6.97517             102.118                   4             6.26534            -6.26534                4000                 400
     58_33                 104             9.47412             179.635                   0                   0                   0                4200                 420
     58_33             103.168               9.989              91.274                   3             19.5863             19.8033                4400                 440
     58_33             102.171             12.9908              91.063                  13             19.7419             19.9216                4600                 460
     58_33              98.081             12.9878             89.8305                   4             45.7292             45.7765                4800                 480
     58_33              91.018             12.9998             209.437                   2              -14.64               14.64                5000                 500
     58_33             102.389             13.0001             270.071                   1             21.4085             21.4092                5200                 520
     58_33             102.489                  13             270.072                   0                   0                   0                5400                 540
     58_33             102.489                  13             270.072                   0                   0                   0                5600                 560
     58_33             102.489                  13             270.072                   0                   0                   0                5800                 580
     58_33             102.489                  13             270.072                   0                   0                   0                6000                 600
     58_33             102.489                  13             270.072                   0                   0                   0                6200                 620
     58_33             102.489                  13             270.072                   0                   0                   0                6400                 640
     58_33             102.997             7.64831             359.901                   1             66.5266             66.5305                6600                 660
     58_33             103.001             4.61393             359.974                   1             46.5249             46.5322                6800                 680
     58_33             104.157           0.0144007             270.456                   7             50.4279             50.4263                7000                 700
     58_33             106.003             3.92528              179.86                   3             14.5252             14.3531                7200                 720
     58_33                 106             3.52479            0.391669                   0                   0                   0                7400                 740
     58_33                 106             3.52479            0.391669                   0                   0                   0                7600                 760
     58_33             105.475             3.00479             271.127                   0                   0                   0                7800                 780
     58_33             105.983             3.48346             183.038                   0                   0                   0                8000                 800
     58_33              105.49             5.99041             90.6039                   3             31.8097             31.8787                8200                 820
     58_33             104.521             5.99649             90.4356                   0                   0                   0                8400                 840
     58_33             104.017             5.51553             3.03932                   0                   0                   0                8600                 860
     58_33             103.028             5.00597             270.934                   8            0.485481           -0.485481                8800                 880
     58_33             104.979             5.99258             339.307                   2            -10.5628             10.5628                9000                 900
     58_33             104.998             4.02069             101.849                   2             6.12986            -6.12986                9200                 920
     58_33             104.516             4.01753             87.7799                   0                   0                   0                9400                 940
     58_33              103.02             3.99655             155.658                   6            -13.4822             13.4822                9600                 960
     58_33                 103             7.47893             179.633                   0                   0                   0                9800                 980
     58_33                 103             7.47893             179.633                   0                   0                   0               10000                1000
     58_33                 103             17.9773             180.061                   8             18.5748             18.5624               10200                1020
     58_33             100.402             20.9927             90.0114                   4             58.9586             58.9838               10400                1040
     58_33             97.8029             21.0041             269.768                   7             43.1178             43.1641               10600                1060
     58_33             103.069             20.0264             270.526                   3             17.9371             18.0166               10800                1080
     58_33                 104             13.5646             359.968                   1             17.4035              17.418               11000                1100
     58_33                 104             13.5129             359.982                   0                   0                   0               11200                1120
     58_33                 104             13.5129             359.982                   0                   0                   0               11400                1140
     58_33                 104             9.52662             359.991                   0                   0                   0               11600                1160
     58_33                 104             9.52662             359.991                   0                   0                   0               11800                1180
     58_33                 104             9.52662             359.991                   0                   0                   0               12000                1200
     58_33                 104             9.52662             359.991                   0                   0                   0               12200                1220
     58_33                 104             9.52662             359.991                   0                   0                   0               12400                1240
     58_33                 104             7.77596          0.00584943                   1             23.7853             23.7853               12600                1260
     58_33             103.007             6.02137             344.642                   5               14.64              -14.64               12800                1280
     58_33             103.988              5.0247             274.005                   2             2.08269            -2.08269               13000                1300
     58_33             104.484             5.01482             272.774                   0                   0                   0               13200                1320
     58_33             104.994             5.97915             95.9294                   3             3.08341            -3.08341               13400                1340
     58_33             105.977             5.00981             213.114                   4               14.64              -14.64               13600                1360
