  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      6_17             5.99924             17.1312             179.737                   3             8.23217             8.26783                 200                  20
      6_17             5.99997             19.9738             230.837                   2               -3.66                3.66                 400                  40
      6_17             10.4337             19.9826              269.91                   1             47.5778             47.5778                 600                  60
      6_17             20.0491             19.9977              269.91                   1             27.4929             27.4929                 800                  80
      6_17              21.476                  20              269.91                   0                   0                   0                1000                 100
      6_17              23.197                  20             269.987                   1              11.761             11.7643                1200                 120
      6_17             24.4719                  20             269.994                   0                   0                   0                1400                 140
      6_17             24.9816             19.5844             358.653                   3             15.3618             15.2527                1600                 160
      6_17             25.0002             15.8735          0.00745298                   1             26.4481             26.4482                1800                 180
      6_17                  25             14.5264          0.00756527                   0                   0                   0                2000                 200
      6_17                  25             14.5264          0.00756527                   0                   0                   0                2200                 220
      6_17                  25             14.5264          0.00756527                   0                   0                   0                2400                 240
      6_17                  25             14.5264          0.00756527                   0                   0                   0                2600                 260
      6_17                  25             14.5264          0.00756527                   0                   0                   0                2800                 280
      6_17                  25             14.5264          0.00756527                   0                   0                   0                3000                 300
      6_17                  25             13.1934         0.000769996                   9             10.1671             10.1673                3200                 320
      6_17                  25             11.0243             307.724                   5                3.66               -3.66                3400                 340
      6_17             25.9754             10.9247             359.464                   2             8.11531             8.09047                3600                 360
      6_17             25.9996             9.02501             359.206                   0                   0                   0                3800                 380
      6_17             25.9996             9.02501             359.206                   0                   0                   0                4000                 400
      6_17             25.9996             9.02501             359.206                   0                   0                   0                4200                 420
      6_17             25.9996             9.02501             359.206                   0                   0                   0                4400                 440
      6_17             25.9996             9.02501             359.206                   0                   0                   0                4600                 460
      6_17             25.9996             9.02501             359.206                   0                   0                   0                4800                 480
      6_17             25.9996             9.02501             359.206                   0                   0                   0                5000                 500
      6_17             25.9996             9.02501             359.206                   0                   0                   0                5200                 520
      6_17             25.9996             9.02501             359.206                   0                   0                   0                5400                 540
      6_17             26.0015             10.0772             179.941                  17             21.6507             21.6394                5600                 560
      6_17             25.2066             10.9909             92.0674                  15             10.4461             10.5245                5800                 580
      6_17             25.0045             12.7126             179.121                  13             12.3966             12.3945                6000                 600
      6_17             25.9724             12.9979             246.731                  10                3.66               -3.66                6200                 620
      6_17             25.9854             16.5289             180.187                   9             42.4763             42.4763                6400                 640
      6_17             25.9999              20.972             232.463                   8               -3.66                3.66                6600                 660
      6_17             27.9711             20.9995             221.305                   6                3.66               -3.66                6800                 680
      6_17             28.0682             21.9733             269.597                   3             7.95041             7.96825                7000                 700
      6_17             33.2232             21.9966             269.751                   3             20.1553             20.1553                7200                 720
      6_17             33.9784             23.1967             180.088                   1             25.4067             25.4039                7400                 740
      6_17              33.992             32.7878             180.081                   1              53.665              53.665                7600                 760
      6_17                  34             38.4736             180.081                   0                   0                   0                7800                 780
      6_17                  34             38.4736             180.081                   0                   0                   0                8000                 800
      6_17                  34             38.4736             180.081                   0                   0                   0                8200                 820
      6_17                  34             38.4736             180.081                   0                   0                   0                8400                 840
      6_17                  34             39.9744             256.265                  10               -3.66                3.66                8600                 860
      6_17             34.0005             41.7681             179.882                   8             11.2403             11.2376                8800                 880
      6_17             34.9751             41.9983             267.829                   5                   0                   0                9000                 900
      6_17             34.6897                  42             90.2138                   5             13.1056             13.0627                9200                 920
      6_17             34.0143              40.922            0.859749                   3             21.6338              21.643                9400                 940
      6_17             33.0499             40.0182              89.343                   1             22.6409             22.6359                9600                 960
      6_17             29.6993                  40               90.02                   1               10.28              10.279                9800                 980
      6_17             26.7781                  40             90.0002                   2               17.55               17.55               10000                1000
      6_17             24.4955                  40                  90                   1             15.8936             15.8936               10200                1020
      6_17             22.0258                  40                  90                   0                   0                   0               10400                1040
      6_17             21.5291                  40                  90                   0                   0                   0               10600                1060
      6_17             20.2287                  40                  90                   7             10.9867             10.9867               10800                1080
      6_17             20.0021             39.0283             27.7759                   5               -3.66                3.66               11000                1100
      6_17             18.3901             38.9998             89.9291                   4             14.1526             14.1736               11200                1120
      6_17             18.0199             37.3959            0.180202                   2             28.9135             28.9127               11400                1140
      6_17             18.0006             31.1988            0.178258                  10             11.1205             11.1205               11600                1160
      6_17             18.0001             31.0291             178.209                  10            -0.93075             0.93075               11800                1180
      6_17             17.9999              32.973             93.0059                   8             1.55444            -1.55444               12000                1200
      6_17             17.0257             33.3579             179.579                   5             14.5158             14.5195               12200                1220
      6_17             17.0002             36.9706             216.895                   8               -3.66                3.66               12400                1240
      6_17             17.9749             37.0193             180.462                   5             6.09926             6.12459               12600                1260
      6_17             18.0006             39.7654             179.998                   3             20.7446             20.7363               12800                1280
      6_17             18.6446             40.9748             269.687                   1             18.9455             18.9499               13000                1300
      6_17             23.6387             40.9999             269.891                   4              13.655             13.6753               13200                1320
      6_17             25.8055                  41             269.999                   6             10.1942             10.1942               13400                1340
      6_17              28.332                  41                 270                   6             14.6973             14.6973               13600                1360
      6_17             30.9893                  41                 270                   3             5.92353             5.92353               13800                1380
      6_17             34.1591                  41                 270                   1             11.3556             11.3556               14000                1400
      6_17             35.4745                  41                 270                   0                   0                   0               14200                1420
      6_17             35.5309                  41                 270                  11             7.59685             7.59684               14400                1440
      6_17              37.634                  41                 270                  18              13.734              13.734               14600                1460
      6_17             37.9979             41.9717              191.28                  15               -3.66                3.66               14800                1480
      6_17             38.9714             41.9979              267.53                  13            -42.0446            -39.2374               15000                1500
      6_17             38.9979             41.0272             43.7874                  10               -3.66                3.66               15200                1520
      6_17             38.0278             40.9607            0.628031                  13             6.94413             7.05731               15400                1540
