  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     32_26             37.2428             25.9915             269.977                   3             103.002             102.998                 200                  20
     32_26             51.9853             26.2821             180.451                   1             32.0773             32.0683                 400                  40
     32_26             52.0004             28.4801             180.279                   0                   0                   0                 600                  60
     32_26             52.0004             28.4801             180.279                   0                   0                   0                 800                  80
     32_26             52.0004             28.4801             180.279                   0                   0                   0                1000                 100
     32_26             52.0004             28.4801             180.279                   0                   0                   0                1200                 120
     32_26                  52             33.9762             90.9864                  11            0.512884           -0.512884                1400                 140
     32_26              47.026             33.9951             90.9704                   5            -33.9644            -46.7577                1600                 160
     32_26             47.9916             33.0888             358.596                  14             15.4416              15.155                1800                 180
     32_26             51.9759             32.9989             341.058                  10             -9.5197              9.5197                2000                 200
     32_26             52.3769              30.014             270.468                   9             31.3895             31.3928                2200                 220
     32_26             55.0044             29.0082             269.637                   3             14.1994             14.2469                2400                 240
     32_26             58.9861             28.9976             269.581                  11             13.7433             13.7561                2600                 260
     32_26             63.9749             29.0001              264.59                   8               14.64              -14.64                2800                 280
     32_26             54.3108             29.0005             89.9112                   7              28.806             28.8051                3000                 300
     32_26             54.0007             18.4287           0.0893118                   5             32.7789             32.7786                3200                 320
     32_26             54.0002             7.27945           0.0048662                   1             61.2079             61.2079                3400                 340
     32_26                  54             2.01774             277.114                   5             3.69754            -3.69754                3600                 360
     32_26             65.1574             1.99991             270.025                   5             26.4583              26.455                3800                 380
     32_26             69.3271             1.99997                 270                   1             19.7141             19.7132                4000                 400
     32_26             74.4756                   2             269.999                   0                   0                   0                4200                 420
     32_26             75.9793                   2             1.58929                  14            0.826399           -0.826399                4400                 440
     32_26             79.9757             1.99425             270.641                   9            0.359302           -0.359302                4600                 460
     32_26             91.5475             1.99246             269.943                   7             122.789             122.789                4800                 480
     32_26             98.9752             1.99997             340.657                   3            -9.67301             9.67301                5000                 500
     32_26             98.9917             1.02413             270.421                   0                   0                   0                5200                 520
     32_26             98.9917             1.02413             270.421                   0                   0                   0                5400                 540
     32_26             98.9917             1.02413             270.421                   0                   0                   0                5600                 560
     32_26             98.9917             1.02413             270.421                   0                   0                   0                5800                 580
     32_26             98.9917             1.02413             270.421                   0                   0                   0                6000                 600
     32_26             99.1411             1.02261              270.77                   1             21.7443             22.0044                6200                 620
     32_26              102.48             0.99914             269.455                   0                   0                   0                6400                 640
     32_26              102.48             0.99914             269.455                   0                   0                   0                6600                 660
     32_26             103.818              1.9878             268.704                   3             20.4933             20.2635                6800                 680
     32_26             103.525             1.99663             90.9127                   0                   0                   0                7000                 700
     32_26             103.525             1.99663             90.9127                   0                   0                   0                7200                 720
     32_26             103.525             1.99663             90.9127                   0                   0                   0                7400                 740
     32_26             103.025             2.25854             179.286                   6             26.0307             25.9028                7600                 760
     32_26             103.481             2.01396             272.632                   0                   0                   0                7800                 780
     32_26             103.481             2.01396             272.632                   0                   0                   0                8000                 800
     32_26             104.773             2.98642             268.766                   7             22.5084             22.2928                8200                 820
     32_26             105.632             3.00207             90.2688                   1             17.2354             17.1445                8400                 840
     32_26             104.611             3.00224             89.8213                   1             16.6707             16.5954                8600                 860
     32_26             103.025             2.99828             178.393                   2           -0.835608            0.835608                8800                 880
     32_26             102.025             5.99269             269.281                   2           -0.373853            0.373853                9000                 900
     32_26             102.478             5.99711             269.134                   0                   0                   0                9200                 920
     32_26             102.972             6.00287             108.795                   4             9.46356            -9.46356                9400                 940
     32_26             102.032             5.01957              270.52                   1             14.2036             14.3126                9600                 960
     32_26             102.984             4.22594             358.559                   5             22.4889              22.225                9800                 980
     32_26             103.341             2.01926             271.445                   1             18.5165             18.9742               10000                1000
     32_26             103.476             2.01494             272.641                   0                   0                   0               10200                1020
     32_26             103.476             2.01494             272.641                   0                   0                   0               10400                1040
     32_26             103.973             1.99554             336.329                   2               14.64              -14.64               10600                1060
     32_26             104.974             1.94633             359.379                   1             15.9813             15.8036               10800                1080
     32_26             105.001             2.58377             180.225                   5             28.6981             28.6518               11000                1100
     32_26             103.792             3.97908              90.923                   1             23.7917             24.1169               11200                1120
     32_26             103.009             6.76586             179.653                   5             22.8293             22.6355               11400                1140
     32_26             103.008             8.47872             179.106                   0                   0                   0               11600                1160
     32_26             103.008             8.47872             179.106                   0                   0                   0               11800                1180
     32_26             103.008             8.47872             179.106                   0                   0                   0               12000                1200
     32_26             103.008             8.47872             179.106                   0                   0                   0               12200                1220
     32_26             103.008             8.47872             179.106                   0                   0                   0               12400                1240
     32_26             102.999             13.9818             101.795                  12             6.10278            -6.10278               12600                1260
     32_26             96.0248             14.0009             90.0012                   6             90.9251              90.924               12800                1280
     32_26             73.6046                  14             89.9975                   6              39.575              39.575               13000                1300
     32_26             77.8705             13.9912             269.982                   3             101.577             101.573               13200                1320
     32_26              93.989             13.9826             359.502                   1             22.0823             22.0112               13400                1340
     32_26             93.9949             13.5196             358.689                   0                   0                   0               13600                1360
