  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      42_6             45.9777             5.74753             359.309                  10             27.7482             27.6337                 200                  20
      42_6              51.976              4.9998             345.088                   7            -7.85548             7.85548                 400                  40
      42_6             49.2829             1.01131             89.7582                   4             75.9203             75.9332                 600                  60
      42_6                  47            0.994371             270.205                   1             47.7617             47.7222                 800                  80
      42_6             70.9518            0.998195             269.979                   3             101.312             101.312                1000                 100
      42_6             79.9816             1.00006              270.02                   0                   0                   0                1200                 120
      42_6             91.6537             0.99982             269.999                   1             141.009             141.009                1400                 140
      42_6             101.712                   1             269.999                   1              30.009             30.0091                1600                 160
      42_6             103.978             1.99317              220.84                   2               14.64              -14.64                1800                 180
      42_6             103.975              2.0052             353.053                  10            -3.61084             3.61084                2000                 200
      42_6             105.977          0.00144024             180.485                   5             13.8566              13.893                2200                 220
      42_6             105.068             2.99528             269.549                   1             15.9794             15.9679                2400                 240
      42_6              105.48             2.99884             269.391                   0                   0                   0                2600                 260
      42_6             105.995             3.98201             146.256                   2               14.64              -14.64                2800                 280
      42_6             105.523             3.98921             92.0314                   0                   0                   0                3000                 300
      42_6             105.523             3.98921             92.0314                   0                   0                   0                3200                 320
      42_6             105.523             3.98921             92.0314                   0                   0                   0                3400                 340
      42_6             104.931             4.00324             270.816                  14             13.9234             14.0499                3600                 360
      42_6             104.994               2.026             42.3285                   6               14.64              -14.64                3800                 380
      42_6              104.99             1.56689             179.784                   1              35.701             35.7739                4000                 400
      42_6             105.002             6.97213             90.9841                   2            0.511714           -0.511714                4200                 420
      42_6             103.028             7.00604             101.988                   2              -14.64               14.64                4400                 440
      42_6             102.999             12.6312             180.348                   7             21.7335             21.7099                4600                 460
      42_6             103.303             19.9758             269.226                   3             30.6864             30.5343                4800                 480
      42_6              103.01             21.1455             180.317                  11             22.1216             22.0359                5000                 500
      42_6             97.8815             22.0013             90.0152                   6             50.8872             50.8805                5200                 520
      42_6             94.4489             21.9972             270.322                   3             33.8097              33.765                5400                 540
      42_6             102.986             21.5178              357.31                   0                   0                   0                5600                 560
      42_6             102.986             21.5178              357.31                   0                   0                   0                5800                 580
      42_6             102.986             21.5178              357.31                   0                   0                   0                6000                 600
      42_6             102.986             21.5178              357.31                   0                   0                   0                6200                 620
      42_6             102.986             21.5178              357.31                   0                   0                   0                6400                 640
      42_6              103.98             20.7735             359.624                   3             25.3855             25.4061                6600                 660
      42_6             103.522             14.0114             87.7594                   0                   0                   0                6800                 680
      42_6             103.522             14.0114             87.7594                   0                   0                   0                7000                 700
      42_6             103.522             14.0114             87.7594                   0                   0                   0                7200                 720
      42_6             103.522             14.0114             87.7594                   0                   0                   0                7400                 740
      42_6             103.522             14.0114             87.7594                   0                   0                   0                7600                 760
      42_6             103.025             13.7412            0.510746                  10             25.8517             25.8821                7800                 780
      42_6             104.629             10.0077             270.808                   6             28.5239             28.5696                8000                 800
      42_6             105.996             7.73655             359.741                   1             50.5263             50.5429                8200                 820
      42_6             105.998             5.52069           0.0856557                   0                   0                   0                8400                 840
      42_6             105.998             5.52069           0.0856557                   0                   0                   0                8600                 860
      42_6             105.998             5.52069           0.0856557                   0                   0                   0                8800                 880
      42_6             105.998             5.01664             359.814                   3             12.9158             12.9169                9000                 900
      42_6             106.001             3.38534           0.0467198                   2             20.3996             20.4047                9200                 920
      42_6             104.016              3.4769             177.167                   0                   0                   0                9400                 940
      42_6             103.994             3.52532             359.509                   0                   0                   0                9600                 960
      42_6             103.994             3.52532             359.509                   0                   0                   0                9800                 980
      42_6             103.998             3.02762             270.447                   0                   0                   0               10000                1000
      42_6             104.484             3.01693              273.04                   0                   0                   0               10200                1020
      42_6             104.795             2.99934             269.617                  11             21.3903              21.409               10400                1040
      42_6             105.979               4.993             358.933                   5           -0.554827            0.554827               10600                1060
      42_6             105.999             4.02776              180.56                  13             0.29112            -0.29112               10800                1080
      42_6             105.996             7.50863             179.975                   9             32.3829             32.4429               11000                1100
      42_6                 106             6.15723             179.585                   3             20.9601             20.9962               11200                1120
      42_6             106.002             4.52025            0.447156                   0                   0                   0               11400                1140
      42_6             106.002             4.52025            0.447156                   0                   0                   0               11600                1160
      42_6             105.996             5.97576             311.866                   3              -14.64               14.64               11800                1180
      42_6             105.998              4.9788             350.874                   2            -4.75243             4.75243               12000                1200
      42_6             106.001             4.52532             359.702                   0                   0                   0               12200                1220
      42_6             106.001             4.52532             359.702                   0                   0                   0               12400                1240
      42_6             106.001             4.52532             359.702                   0                   0                   0               12600                1260
      42_6             106.001             4.52532             359.702                   0                   0                   0               12800                1280
      42_6             106.001             4.52532             359.702                   0                   0                   0               13000                1300
      42_6             105.951             4.02703             89.3865                   1             16.0603             15.8757               13200                1320
      42_6             105.015             4.47936             177.409                   0                   0                   0               13400                1340
      42_6             105.015             4.47936             177.409                   0                   0                   0               13600                1360
