  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     42_10             43.7772             9.01396             270.185                   5             61.4118             61.3891                 200                  20
     42_10             52.9978              8.0401             359.208                   5             12.0533             11.9084                 400                  40
     42_10             54.0742             6.01602              270.47                   1             18.3468             18.3595                 600                  60
     42_10             55.4756             6.00177             270.843                   0                   0                   0                 800                  80
     42_10             55.4756             6.00177             270.843                   0                   0                   0                1000                 100
     42_10             56.9811             5.99389             269.121                  13                   0                   0                1200                 120
     42_10             56.9811             5.99389             269.121                  13            -6.03324            -57.2482                1400                 140
     42_10             56.9811             5.99389             269.121                  16            -6.03324            -57.2482                1600                 160
     42_10             59.9002             5.99352             269.558                  12             16.1286             15.8839                1800                 180
     42_10             62.9785             5.67232             359.241                   4             28.8138             28.6873                2000                 200
     42_10             64.5171             5.99388             269.417                  10             32.1536             32.1342                2200                 220
     42_10             67.2596             5.00176             269.869                   9             28.1789             28.2096                2400                 240
     42_10             68.9806             5.99088             348.221                   6               14.64              -14.64                2600                 260
     42_10             72.9747             5.99505              270.52                   4             0.18093            -0.18093                2800                 280
     42_10             73.9988             5.97936             175.262                  11               14.64              -14.64                3000                 300
     42_10             73.7299             5.01085             270.917                   6             24.1232             24.2683                3200                 320
     42_10             73.9977             5.52703             359.258                   0                   0                   0                3400                 340
     42_10             73.9977             5.52703             359.258                   0                   0                   0                3600                 360
     42_10             74.0027             5.02721              66.171                   2               14.64              -14.64                3800                 380
     42_10             84.3967             5.00094             270.091                   9             37.6344             37.6342                4000                 400
     42_10              90.046             4.99964             270.008                   1             17.9196             17.9189                4200                 420
     42_10             101.976                   5             269.997                   0                   0                   0                4400                 440
     42_10             102.477             5.00002                 270                   0                   0                   0                4600                 460
     42_10             102.974             5.00002             275.394                   2              -14.64               14.64                4800                 480
     42_10             103.974             2.00802             355.309                   2              -14.64               14.64                5000                 500
     42_10             103.521             2.00341             89.0437                   0                   0                   0                5200                 520
     42_10             103.521             2.00341             89.0437                   0                   0                   0                5400                 540
     42_10             103.521             2.00341             89.0437                   0                   0                   0                5600                 560
     42_10             103.521             2.00341             89.0437                   0                   0                   0                5800                 580
     42_10             102.073             1.99454              90.385                   3             14.1826             14.4498                6000                 600
     42_10             103.988              1.5245             357.721                   0                   0                   0                6200                 620
     42_10             103.988              1.5245             357.721                   0                   0                   0                6400                 640
     42_10             104.004             1.02712             356.965                   2            -4.12351             4.12351                6600                 660
     42_10             104.006            0.526661            0.464404                   0                   0                   0                6800                 680
     42_10             104.006            0.526661            0.464404                   0                   0                   0                7000                 700
     42_10             104.006            0.526661            0.464404                   0                   0                   0                7200                 720
     42_10             104.006            0.526661            0.464404                   0                   0                   0                7400                 740
     42_10             104.006            0.526661            0.464404                   0                   0                   0                7600                 760
     42_10             104.006            0.526661            0.464404                   0                   0                   0                7800                 780
     42_10             104.002           0.0266065              112.92                   2              -14.64               14.64                8000                 800
     42_10             103.999            0.474463             179.769                   0                   0                   0                8200                 820
     42_10             103.999             1.47348             180.282                   0                   0                   0                8400                 840
     42_10             103.999             1.47348             180.282                   0                   0                   0                8600                 860
     42_10             105.977               1.561             359.418                   5             33.1781              33.146                8800                 880
     42_10             105.999             0.54113            0.329748                   1             11.0285             10.9515                9000                 900
     42_10             105.999            0.523555            0.327669                   0                   0                   0                9200                 920
     42_10             106.001            0.475505             180.325                   0                   0                   0                9400                 940
     42_10             106.002            0.869341            0.457052                   1             18.9996             18.9851                9600                 960
     42_10             105.999            0.524492            0.326554                   0                   0                   0                9800                 980
     42_10             105.999            0.524492            0.326554                   0                   0                   0               10000                1000
     42_10             106.001            0.475508              180.33                   0                   0                   0               10200                1020
     42_10             106.001            0.475508              180.33                   0                   0                   0               10400                1040
     42_10             105.516            0.982984             93.0573                   0                   0                   0               10600                1060
     42_10             104.006            0.115494            0.954826                   3             16.8363              16.984               10800                1080
     42_10             103.385           0.0102694             87.3755                   3             20.4542             20.5478               11000                1100
     42_10             102.993            0.146734             359.681                   3             18.6718             18.4537               11200                1120
     42_10             103.983            0.479749             182.125                   0                   0                   0               11400                1140
     42_10             103.995            0.835324             181.942                   2             18.9764             18.9686               11600                1160
     42_10             105.989            0.226657             358.918                   3             22.4737             22.3067               11800                1180
     42_10             105.521           0.0131978             87.5921                   0                   0                   0               12000                1200
     42_10             105.165         2.87811e-05             88.0928                   2             18.8942             19.0551               12200                1220
     42_10             105.028         -0.00420079             89.5724                   0                   0                   0               12400                1240
     42_10             105.028         -0.00420079             89.5724                   0                   0                   0               12600                1260
     42_10             105.028         -0.00420079             89.5724                   0                   0                   0               12800                1280
     42_10             105.028         -0.00420079             89.5724                   0                   0                   0               13000                1300
     42_10             105.028         -0.00420079             89.5724                   0                   0                   0               13200                1320
     42_10             103.027        -0.000101941              155.48                  13              -14.64               14.64               13400                1340
     42_10             104.974        -0.000267443             181.628                  10            0.846713           -0.846713               13600                1360
