  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
       2_3             1.99923              3.1312             179.734                   3             8.23288             8.26712                 200                  20
       2_3             1.99853              9.7512             180.007                   3               58.25               58.25                 400                  40
       2_3             1.99983              19.692             180.007                   3              26.225              26.225                 600                  60
       2_3             2.73785             20.9905             268.279                   7             11.7626             11.6957                 800                  80
       2_3             4.83521             20.9998             269.976                   3              9.4535             9.44785                1000                 100
       2_3             5.47319             21.0001             270.022                   0                   0                   0                1200                 120
       2_3             5.47319             21.0001             270.022                   0                   0                   0                1400                 140
       2_3             5.52558             21.0001             270.018                  10             7.14792             7.14681                1600                 160
       2_3             7.60785                  21                 270                   7             14.1975             14.1977                1800                 180
       2_3             8.97325             21.0101              180.47                   3             5.64287             5.73915                2000                 200
       2_3              9.4983             21.9755             269.462                   8             16.7915             16.7859                2200                 220
       2_3             12.8693             22.0005             270.008                  11             22.0406             22.0458                2400                 240
       2_3              15.843                  22             269.992                  15             9.45624             9.45606                2600                 260
       2_3             18.4215                  22                 270                  16             16.0813             16.0812                2800                 280
       2_3             21.0287                  22                 270                  11             7.40247             7.40244                3000                 300
       2_3             23.1547                  22                 270                   6             10.9372             10.9372                3200                 320
       2_3             25.3121                  22                 270                   1             9.89902             9.89902                3400                 340
       2_3             25.4732                  22                 270                   0                   0                   0                3600                 360
       2_3             25.4732                  22                 270                   0                   0                   0                3800                 380
       2_3             25.4732                  22                 270                   0                   0                   0                4000                 400
       2_3             26.9024                  22                 270                   3             7.43048             7.43048                4200                 420
       2_3             28.4728                  22                 270                   0                   0                   0                4400                 440
       2_3             30.4524                  22                 270                  10              16.435              16.435                4600                 460
       2_3             34.2765                  22                 270                   8             13.7304             13.7304                4800                 480
       2_3              36.972                  22             190.762                   7                3.66               -3.66                5000                 500
       2_3             36.9998             24.9758             192.386                   5               -3.66                3.66                5200                 520
       2_3             37.9737             24.9984             190.204                   3                3.66               -3.66                5400                 540
       2_3             37.9944             29.6598             180.238                   2             26.1936             26.1936                5600                 560
       2_3             37.9999             30.9741             180.238                   0                   0                   0                5800                 580
       2_3             37.9999             30.9741             180.238                   0                   0                   0                6000                 600
       2_3             37.9999             30.9741             180.238                   0                   0                   0                6200                 620
       2_3             37.9999             30.9741             180.238                   0                   0                   0                6400                 640
       2_3             37.9999             30.9741             180.238                   0                   0                   0                6600                 660
       2_3             37.9999             30.9741             180.238                   0                   0                   0                6800                 680
       2_3             37.9999             30.9741             180.238                   0                   0                   0                7000                 700
       2_3             37.9999             30.9741             180.238                   0                   0                   0                7200                 720
       2_3             37.9999             30.9741             180.238                   0                   0                   0                7400                 740
       2_3             37.9999             30.9741             180.238                   0                   0                   0                7600                 760
       2_3             37.9999             30.9741             180.238                   0                   0                   0                7800                 780
       2_3             37.9999             30.9741             180.238                   0                   0                   0                8000                 800
       2_3             37.9999             30.9741             180.238                   0                   0                   0                8200                 820
       2_3             37.9999             30.9741             180.238                   0                   0                   0                8400                 840
       2_3             37.9999             30.9741             180.238                   0                   0                   0                8600                 860
       2_3             37.9999             30.9741             180.238                   0                   0                   0                8800                 880
       2_3             37.9999             30.9741             180.238                   0                   0                   0                9000                 900
       2_3             37.9999             30.9741             180.238                   0                   0                   0                9200                 920
       2_3             38.0004             33.9497             179.979                   5             23.1889             23.1889                9400                 940
       2_3             37.2349             34.9898             92.0352                   3              11.093             11.1726                9600                 960
       2_3             37.0137             37.0257             179.682                   1             32.3827             32.3829                9800                 980
       2_3             37.0001             39.4747             179.683                   0                   0                   0               10000                1000
       2_3             37.0001             39.4747             179.683                   0                   0                   0               10200                1020
       2_3              37.617             39.9864             268.353                  11             14.0787             13.9935               10400                1040
       2_3             38.2629             39.9998             269.779                   8             13.2652             13.3071               10600                1060
       2_3             38.9858             41.0082             180.796                   6              22.383              22.392               10800                1080
       2_3             38.9996             41.9712             287.042                   4               -3.66                3.66               11000                1100
       2_3             39.0003             39.3365           0.0568278                   3             13.4504             13.4506               11200                1120
       2_3             37.1397             39.0167             89.6379                   1             31.2004             31.2005               11400                1140
       2_3             34.5264             39.0002             89.6381                   0                   0                   0               11600                1160
       2_3             34.0701             38.9991             90.1364                   3             6.31508              6.3792               11800                1180
       2_3             34.0005             37.7878            0.270782                   1             12.0214              11.987               12000                1200
       2_3             33.2074             37.0066             88.2575                   2             10.5072              10.493               12200                1220
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               12400                1240
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               12600                1260
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               12800                1280
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               13000                1300
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               13200                1320
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               13400                1340
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               13600                1360
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               13800                1380
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               14000                1400
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               14200                1420
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               14400                1440
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               14600                1460
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               14800                1480
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               15000                1500
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               15200                1520
       2_3             33.0282             37.0011             88.1767                   0                   0                   0               15400                1540
