  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     45_14             51.9703             13.9997             269.821                  11               14.64              -14.64                 200                  20
     45_14             49.1201             16.9895             90.1026                  12             77.8438             77.8298                 400                  40
     45_14             38.0233                  17             90.0456                  13            -16.9649            -37.7555                 600                  60
     45_14             46.8438             17.0048             270.052                  11             102.368             102.368                 800                  80
     45_14             52.4656             16.0165             270.497                   9             33.4655             33.4815                1000                 100
     45_14             53.9953             13.0275             311.699                  10               14.64              -14.64                1200                 120
     45_14             72.8012             13.0083             270.029                  14             180.673             180.673                1400                 140
     45_14             90.7304             12.9996             269.999                  14             51.1207             51.1173                1600                 160
     45_14             96.0924             12.9999             269.988                   5             21.0367             21.0376                1800                 180
     45_14             102.253                  13             270.002                   1             23.3666             23.3672                2000                 200
     45_14             102.481                  13             270.005                   0                   0                   0                2200                 220
     45_14             103.344              12.022             271.595                   1             18.3307             18.8676                2400                 240
     45_14             103.477             12.0173             272.936                   0                   0                   0                2600                 260
     45_14             103.477             12.0173             272.936                   0                   0                   0                2800                 280
     45_14             103.973             11.9954             359.575                   0                   0                   0                3000                 300
     45_14                 104             7.02262             87.3461                   2            -1.37998             1.37998                3200                 320
     45_14             104.001             5.02193             359.959                   4               14.64              -14.64                3400                 340
     45_14             103.999             5.66319             359.569                   1             18.8434             18.8592                3600                 360
     45_14                 104             5.52736             359.613                   0                   0                   0                3800                 380
     45_14             104.003              5.0272             6.26082                   2               14.64              -14.64                4000                 400
     45_14             104.981              4.9943             271.756                   7            -5.02134             -105.25                4200                 420
     45_14             103.921             5.97969             90.4084                   3             18.3688             18.3514                4400                 440
     45_14             97.0058               5.076             1.30962                   3             14.4386             14.6512                4600                 460
     45_14             89.2921             4.99924             89.9848                   7             25.1252              25.143                4800                 480
     45_14              86.025             4.99991             89.9929                   0                   0                   0                5000                 500
     45_14             80.4496             5.00004             90.0041                  10             30.6508             30.6496                5200                 520
     45_14             74.0754             5.00001             89.9998                   4             47.3927             47.3926                5400                 540
     45_14             76.0123             4.99103             270.028                   1             79.3997             79.3856                5600                 560
     45_14             99.8703             4.99935             269.977                   1             60.0239             60.0239                5800                 580
     45_14             101.973             5.00005             269.993                   0                   0                   0                6000                 600
     45_14             101.973             5.00005             269.993                   0                   0                   0                6200                 620
     45_14             101.973             5.00005             269.993                   0                   0                   0                6400                 640
     45_14             101.973             5.00005             269.993                   0                   0                   0                6600                 660
     45_14             101.973             5.00005             269.993                   0                   0                   0                6800                 680
     45_14             101.973             5.00005             269.993                   0                   0                   0                7000                 700
     45_14             102.479             5.00009             270.007                   0                   0                   0                7200                 720
     45_14             102.997             3.02671              358.83                   0                   0                   0                7400                 740
     45_14             103.005             1.52092            0.819531                   0                   0                   0                7600                 760
     45_14             103.005             1.52092            0.819531                   0                   0                   0                7800                 780
     45_14             104.978            0.209002             180.659                   5             24.9786             25.0767                8000                 800
     45_14             105.028             1.00272             95.5665                  14              -14.64               14.64                8200                 820
     45_14             104.013             2.77415             178.823                   9             22.4627             22.2646                8400                 840
     45_14             102.399             2.01049             89.9238                   3             29.0461             28.8707                8600                 860
     45_14             102.481             2.00306             270.929                   0                   0                   0                8800                 880
     45_14             102.988             2.88475             180.353                   5             44.0537             44.0322                9000                 900
     45_14             104.974             5.99293             322.291                   6              -14.64               14.64                9200                 920
     45_14             105.527             5.00393             89.0212                   0                   0                   0                9400                 940
     45_14             105.387             5.00173             89.1468                   2             20.6957             20.7472                9600                 960
     45_14             104.527             4.99507             90.3164                   0                   0                   0                9800                 980
     45_14             104.005             3.52246            0.615779                   0                   0                   0               10000                1000
     45_14             104.005             3.52246            0.615779                   0                   0                   0               10200                1020
     45_14             104.003             3.38528            0.525653                  10             20.4889              20.486               10400                1040
     45_14             102.795             2.01992             89.4164                   3             24.4845             24.4002               10600                1060
     45_14             102.475             2.00276             270.827                   0                   0                   0               10800                1080
     45_14             103.978             1.99435             258.489                   2            -5.95981             5.95981               11000                1100
     45_14             104.988             1.52376             357.703                   0                   0                   0               11200                1120
     45_14             105.004             1.02727             87.8195                   4            -1.13379             1.13379               11400                1140
     45_14             103.521             1.00933             88.8847                   0                   0                   0               11600                1160
     45_14             103.521             1.00933             88.8847                   0                   0                   0               11800                1180
     45_14             101.998             1.97528             112.887                   2             12.3178            -12.3178               12000                1200
     45_14             103.869             2.00306             270.079                   1             36.5569             36.5871               12200                1220
     45_14             104.475              2.0015             270.323                   0                   0                   0               12400                1240
     45_14             104.475              2.0015             270.323                   0                   0                   0               12600                1260
     45_14             104.475              2.0015             270.323                   0                   0                   0               12800                1280
     45_14             104.475              2.0015             270.323                   0                   0                   0               13000                1300
     45_14             104.011             1.51986             2.17773                   0                   0                   0               13200                1320
     45_14             104.002             2.47262             179.845                   0                   0                   0               13400                1340
     45_14             104.002             2.47262             179.845                   0                   0                   0               13600                1360
