  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      68_9             57.5082             8.99676             90.0525                   3              84.867             84.8672                 200                  20
      68_9             53.9967             5.37988            0.156121                   3             28.3678             28.2884                 400                  40
      68_9             57.4745             4.99957             270.177                   0                   0                   0                 600                  60
      68_9             57.4745             4.99957             270.177                   0                   0                   0                 800                  80
      68_9             57.4745             4.99957             270.177                   0                   0                   0                1000                 100
      68_9             57.4745             4.99957             270.177                   0                   0                   0                1200                 120
      68_9             61.1324             4.99963             270.022                   1             28.1745             28.1649                1400                 140
      68_9             63.9728             5.00007             270.019                   0                   0                   0                1600                 160
      68_9             64.6919             4.99991             270.008                  15             25.7111             25.7084                1800                 180
      68_9             69.6703             4.99997             269.999                  34             27.0879             27.0874                2000                 200
      68_9             72.9762                   5             191.653                  28             6.03117            -6.03117                2200                 220
      68_9             74.9811             5.46623             359.025                  23             31.2387             31.0624                2400                 240
      68_9             79.9744             5.15689             180.628                  19             24.4859             24.5964                2600                 260
      68_9              81.994             5.02083             346.894                  14               14.64              -14.64                2800                 280
      68_9              84.993             5.97453             266.845                  10            -1.64041             1.64041                3000                 300
      68_9             88.9955             5.02261             272.511                   6             1.30573            -1.30573                3200                 320
      68_9             91.7121             5.98409             269.716                   1             40.3058             40.3356                3400                 340
      68_9              101.48                   6             269.947                   0                   0                   0                3600                 360
      68_9              101.48                   6             269.947                   0                   0                   0                3800                 380
      68_9              101.01             5.03999             2.12441                   3             11.5148             12.2353                4000                 400
      68_9             102.475             5.00485             271.623                   0                   0                   0                4200                 420
      68_9             102.475             5.00485             271.623                   0                   0                   0                4400                 440
      68_9             104.985              5.7922             180.782                   3             21.4199             21.7473                4600                 460
      68_9             105.476             5.01322             272.422                   0                   0                   0                4800                 480
      68_9             105.476             5.01322             272.422                   0                   0                   0                5000                 500
      68_9             105.476             5.01322             272.422                   0                   0                   0                5200                 520
      68_9             105.476             5.01322             272.422                   0                   0                   0                5400                 540
      68_9             105.025             4.99417             90.7583                   6                   0                   0                5600                 560
      68_9             105.992              6.2397             179.722                   8             26.2414             26.3358                5800                 580
      68_9             104.521             7.99159             91.0189                   0                   0                   0                6000                 600
      68_9             104.521             7.99159             91.0189                   0                   0                   0                6200                 620
      68_9             104.521             7.99159             91.0189                   0                   0                   0                6400                 640
      68_9             104.521             7.99159             91.0189                   0                   0                   0                6600                 660
      68_9             104.521             7.99159             91.0189                   0                   0                   0                6800                 680
      68_9             104.521             7.99159             91.0189                   0                   0                   0                7000                 700
      68_9             104.521             7.99159             91.0189                   0                   0                   0                7200                 720
      68_9             103.021             7.99981             179.231                  17           -0.400094            0.400094                7400                 740
      68_9             103.008             12.4429             180.089                  10             32.9432             32.8148                7600                 760
      68_9             96.1138             12.9916             90.1421                   6             79.7615             79.7653                7800                 780
      68_9             91.0171             13.0012             24.4575                   2               14.64              -14.64                8000                 800
      68_9             99.5378             13.0003             270.006                   1             63.9101             63.9105                8200                 820
      68_9             101.485                  13              270.01                   0                   0                   0                8400                 840
      68_9             101.485                  13              270.01                   0                   0                   0                8600                 860
      68_9             101.485                  13              270.01                   0                   0                   0                8800                 880
      68_9             101.485                  13              270.01                   0                   0                   0                9000                 900
      68_9             101.485                  13              270.01                   0                   0                   0                9200                 920
      68_9             101.485                  13              270.01                   0                   0                   0                9400                 940
      68_9              102.98              12.976             359.512                  11              14.309             14.2701                9600                 960
      68_9             103.993             9.55146             359.698                   7             56.4476             56.4568                9800                 980
      68_9             104.935             7.00954             89.5392                   1             15.8037             15.7522               10000                1000
      68_9             104.424             6.99448             270.227                   3             31.0596             30.9603               10200                1020
      68_9             104.985             6.51993             357.295                   0                   0                   0               10400                1040
      68_9             104.985             6.51993             357.295                   0                   0                   0               10600                1060
      68_9             104.985             6.51993             357.295                   0                   0                   0               10800                1080
      68_9             104.985             6.51993             357.295                   0                   0                   0               11000                1100
      68_9             105.006             5.02048             58.8976                   2              -14.64               14.64               11200                1120
      68_9             104.526             5.01204             87.7542                   0                   0                   0               11400                1140
      68_9             104.009             4.02183             97.6634                   5              -14.64               14.64               11600                1160
      68_9             103.996             4.06514             359.484                   5             14.8963             14.6625               11800                1180
      68_9             103.012             3.47805             177.653                   0                   0                   0               12000                1200
      68_9             102.468             4.98519             90.8411                   5             31.0731                31.2               12200                1220
      68_9             102.473             4.99277             269.357                   0                   0                   0               12400                1240
      68_9             102.473             4.99277             269.357                   0                   0                   0               12600                1260
      68_9             102.473             4.99277             269.357                   0                   0                   0               12800                1280
      68_9             102.473             4.99277             269.357                   0                   0                   0               13000                1300
      68_9             103.473             5.00139             269.788                   0                   0                   0               13200                1320
      68_9             103.473             5.00139             269.788                   0                   0                   0               13400                1340
      68_9             103.473             5.00139             269.788                   0                   0                   0               13600                1360
