  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      10_4             9.99925              4.1312             179.756                   1             8.22633             8.27367                 200                  20
      10_4             9.99993             6.41108             180.004                   1             7.02791             7.03286                 400                  40
      10_4                  10             8.00879             179.998                   1             6.58805             6.58824                 600                  60
      10_4                  10             14.2713                 180                   1             51.3048             51.3048                 800                  80
      10_4                  10             19.4773                 180                   0                   0                   0                1000                 100
      10_4                  10             19.4773                 180                   0                   0                   0                1200                 120
      10_4                  10             19.6529                 180                   3             11.8048             11.8048                1400                 140
      10_4             10.9715             19.9981             269.569                   5             5.26342              5.2659                1600                 160
      10_4             11.9776             20.4005             180.686                   3             15.1557             15.1822                1800                 180
      10_4             12.3173             21.9733             269.715                   1             13.9096             13.9302                2000                 200
      10_4             18.8669             21.9948             269.817                   1             28.9202             28.9202                2200                 220
      10_4             21.7033             21.9999             269.999                   3             12.3789             12.3758                2400                 240
      10_4             24.1981                  22             270.002                   4             12.0118             12.0113                2600                 260
      10_4             25.9732                  22             270.001                   0                   0                   0                2800                 280
      10_4             25.9732                  22             270.001                   0                   0                   0                3000                 300
      10_4             25.9732                  22             270.001                   0                   0                   0                3200                 320
      10_4             25.9732                  22             270.001                   0                   0                   0                3400                 340
      10_4             25.9732                  22             270.001                   0                   0                   0                3600                 360
      10_4             25.9732                  22             270.001                   0                   0                   0                3800                 380
      10_4             26.0282                  22             270.001                   1             7.43893             7.43881                4000                 400
      10_4             28.0264                  22                 270                   1             7.38934             7.38932                4200                 420
      10_4             28.9837              22.525             181.545                   3             15.5232             15.6244                4400                 440
      10_4             29.9684             22.9981             267.896                   7             4.95653             4.83473                4600                 460
      10_4             29.9989             24.9263             180.822                   8             6.95888             6.96086                4800                 480
      10_4                  30              28.051             179.982                   4             8.60288             8.60529                5000                 500
      10_4                  30             31.2833             180.001                   2             13.8066             13.8062                5200                 520
      10_4                  30             31.9721             179.998                   0                   0                   0                5400                 540
      10_4                  30             31.9721             179.998                   0                   0                   0                5600                 560
      10_4                  30              33.416                 180                   3             27.5042             27.5042                5800                 580
      10_4             29.5587             34.9822             91.3815                   9             15.9991             16.1085                6000                 600
      10_4              29.003              35.941             177.918                   7             6.15366             6.06589                6200                 620
      10_4                  29              37.975             248.804                   4               -3.66                3.66                6400                 640
      10_4             29.9786             38.1773             181.751                   1             10.6537             11.0071                6600                 660
      10_4             29.9932             38.4722             184.457                   0                   0                   0                6800                 680
      10_4             29.9932             38.4722             184.457                   0                   0                   0                7000                 700
      10_4             30.0083             38.9696             178.564                   3             4.73644             4.40197                7200                 720
      10_4             30.0023             39.4741             178.408                   0                   0                   0                7400                 740
      10_4             30.0023             39.4741             178.408                   0                   0                   0                7600                 760
      10_4             29.9985             40.4734             180.922                   0                   0                   0                7800                 780
      10_4             29.9985             40.4734             180.922                   0                   0                   0                8000                 800
      10_4             29.9985             40.4734             180.922                   0                   0                   0                8200                 820
      10_4             29.9985             40.4734             180.922                   0                   0                   0                8400                 840
      10_4             29.9985             40.4734             180.922                   0                   0                   0                8600                 860
      10_4             29.9985             40.4734             180.922                   0                   0                   0                8800                 880
      10_4             30.4365             40.9808             268.529                   9             15.7115             15.5954                9000                 900
      10_4             31.9732             41.0003             190.909                   4                3.66               -3.66                9200                 920
      10_4              32.264             41.9739             269.312                   3             12.8027             12.7686                9400                 940
      10_4             34.9519             42.0003             270.115                   9              5.6605             5.68109                9600                 960
      10_4              35.973             41.9999              205.67                   4                3.66               -3.66                9800                 980
      10_4             33.8697             42.0008             89.9461                   3             21.1007             21.1001               10000                1000
      10_4             33.0113              41.032             1.14456                   1             16.5121              16.532               10200                1020
      10_4             33.0008             40.5292             1.28488                   0                   0                   0               10400                1040
      10_4             32.8092             40.0267                89.3                   1             11.0248             10.9999               10600                1060
      10_4             28.9259             39.9999             89.9936                   1             14.8161             14.8197               10800                1080
      10_4             24.4979                  40                  90                   1             27.5524             27.5524               11000                1100
      10_4             21.2697                  40                  90                   5             14.7382             14.7382               11200                1120
      10_4             18.1789                  40                  90                   6             9.81303             9.81303               11400                1140
      10_4             18.0015             38.9149            0.309361                   5             9.22574             9.18786               11600                1160
      10_4             18.0001             35.9394          0.00429238                   3             21.8385             21.8393               11800                1180
      10_4                  18             33.5244             359.996                   0                   0                   0               12000                1200
      10_4                  18             32.1081                 360                   5             7.83826             7.83817               12200                1220
      10_4                  18             27.0905         2.08359e-05                   2             32.5778             32.5778               12400                1240
      10_4                  18             25.0252         2.08367e-05                   1            -24.7575            -18.0353               12600                1260
      10_4                  18             25.0252         2.08367e-05                   1            -24.7575            -18.0353               12800                1280
      10_4                  18             25.0252         2.08367e-05                   0                   0                   0               13000                1300
      10_4                  18             25.0252         2.08367e-05                   0                   0                   0               13200                1320
