  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      5_23                   5             19.8996                   0                   3             31.0182             31.0182                 200                  20
      5_23             5.32314             18.0212             271.243                   6             14.2068             14.3296                 400                  40
      5_23             5.97528             18.0018             272.311                   7            -18.0262            -6.24425                 600                  60
      5_23             5.97528             18.0018             272.311                   7            -18.0262            -6.24425                 800                  80
      5_23             5.97528             18.0018             272.311                   7            -18.0262            -6.24425                1000                 100
      5_23             5.97528             18.0018             272.311                   7            -18.0262            -6.24425                1200                 120
      5_23             5.97528             18.0018             272.311                  10            -18.0262            -6.24425                1400                 140
      5_23             5.97528             18.0018             272.311                  10            -18.0262            -6.24425                1600                 160
      5_23             5.99815             18.9696             182.102                   8             4.77309             4.89758                1800                 180
      5_23             6.31731             19.9772             268.696                  10             13.8054             13.6755                2000                 200
      5_23             6.99446             20.8856             182.187                   7             7.99108              8.0701                2200                 220
      5_23             7.97166             20.9978             221.205                  18                3.66               -3.66                2400                 240
      5_23              8.0611              21.972             269.303                  15             7.83608               7.713                2600                 260
      5_23             8.97913              22.638             180.809                  13             18.7554             18.7749                2800                 280
      5_23             9.52952             23.9829             268.349                  11             15.5581              15.453                3000                 300
      5_23             9.97645             25.5251             180.103                   9             28.2562             28.2549                3200                 320
      5_23             9.99309             35.0435               180.1                   9             44.7526             44.7526                3400                 340
      5_23             9.99996             38.9744             253.346                   8               -3.66                3.66                3600                 360
      5_23             10.9791             39.2714             181.111                   5             12.7999             12.9064                3800                 380
      5_23             12.0485             39.9868             269.223                   3             21.9756             21.9692                4000                 400
      5_23             12.9932             40.4723             184.431                   0                   0                   0                4200                 420
      5_23             12.9932             40.4723             184.431                   0                   0                   0                4400                 440
      5_23             12.9932             40.4723             184.431                   0                   0                   0                4600                 460
      5_23             12.9932             40.4723             184.431                   0                   0                   0                4800                 480
      5_23             13.0083             40.9696             178.566                   6             4.73523             4.40085                5000                 500
      5_23             13.3575             41.9752             269.805                   1             14.4201             14.4472                5200                 520
      5_23             21.2143             41.9853             269.931                   1             64.4337             64.4337                5400                 540
      5_23             31.8625              41.998             269.931                   1             29.2321             29.2321                5600                 560
      5_23             33.9727                  42             237.177                   4                3.66               -3.66                5800                 580
      5_23             33.0258             42.0005             80.8441                   2                3.66               -3.66                6000                 600
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                6200                 620
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                6400                 640
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                6600                 660
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                6800                 680
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                7000                 700
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                7200                 720
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                7400                 740
      5_23             33.0073             41.5269             4.67105                   0                   0                   0                7600                 760
      5_23             32.9914             41.0256             41.8018                   8               -3.66                3.66                7800                 780
      5_23             32.0265             41.0019             0.80542                   9            0.418804           -0.418804                8000                 800
      5_23             31.5896             40.0182             88.6607                  10             15.3931               15.29                8200                 820
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                8400                 840
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                8600                 860
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                8800                 880
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                9000                 900
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                9200                 920
      5_23             30.0274             39.9997             90.1218                   0                   0                   0                9400                 940
      5_23             28.5642                  40             89.9918                   1             12.0088             12.0108                9600                 960
      5_23             25.8986                  40             89.9998                   1              19.724              19.724                9800                 980
      5_23             22.6115                  40                  90                   2             15.5627             15.5627               10000                1000
      5_23             20.5475                  40                  90                   1             5.39963             5.39963               10200                1020
      5_23             20.0255                  40             61.6902                   8                3.66               -3.66               10400                1040
      5_23             20.0019             39.0291             88.3927                   6           -0.835614            0.835614               10600                1060
      5_23             17.5051             38.9998             90.0156                   3             16.1676             16.1705               10800                1080
      5_23             14.9176                  39             89.9944                   1             9.35017             9.35102               11000                1100
      5_23             11.5853                  39                  90                   1             12.7787             12.7787               11200                1120
      5_23             9.40125                  39                  90                   1             12.3419             12.3419               11400                1140
      5_23             6.52895                  39                  90                   0                   0                   0               11600                1160
      5_23             3.17093                  39                  90                   6             10.0336             10.0336               11800                1180
      5_23             2.02404             38.8087            0.570881                   2             11.1264             11.1591               12000                1200
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               12200                1220
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               12400                1240
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               12600                1260
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               12800                1280
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               13000                1300
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               13200                1320
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               13400                1340
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               13600                1360
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               13800                1380
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               14000                1400
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               14200                1420
      5_23             2.00044             37.0292             0.82728                   0                   0                   0               14400                1440
      5_23             2.00044             37.0292             133.988                   2               -3.66                3.66               14600                1460
      5_23              1.9997             40.3473             180.029                   4             18.3408             18.3402               14800                1480
      5_23             3.24255             40.9879             269.105                   7             19.6642              19.658               15000                1500
      5_23             5.97236                  41              270.05                  11             5.61251             5.59994               15200                1520
      5_23             8.07637                  41             270.012                   7             8.95278             8.95112               15400                1540
