  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
     10_29             5.08684              28.995             90.1069                   8             65.5396             65.5476                 200                  20
     10_29              3.0046              20.203            0.083502                   6             81.0942             81.0938                 400                  40
     10_29             10.9534             17.0072             270.017                   4             128.094             128.094                 600                  60
     10_29             36.2831             17.0002             270.016                   7             42.8656             42.8656                 800                  80
     10_29             36.9796                  17             270.016                  24                   0                   0                1000                 100
     10_29             36.9796                  17             270.016                  24                   0                   0                1200                 120
     10_29             37.5646             16.9999             270.007                  22             30.2838              30.281                1400                 140
     10_29             44.9767                  17             228.662                  21               14.64              -14.64                1600                 160
     10_29             47.9811             17.9998             359.215                  22           -0.408179            0.408179                1800                 180
     10_29             50.9868              17.317             180.605                  17             29.2953              29.355                2000                 200
     10_29             52.0302             18.9804             269.541                  11             15.2884             15.2455                2200                 220
     10_29             53.9895             17.2119             359.582                   5              21.875              21.644                2400                 240
     10_29             54.0147             9.01777             270.451                   1             18.4755             18.4452                2600                 260
     10_29             77.5867             9.00389             270.009                   1              218.46              218.46                2800                 280
     10_29             102.473                   9             270.009                   0                   0                   0                3000                 300
     10_29             102.478                   9             270.009                   0                   0                   0                3200                 320
     10_29             102.478                   9             270.009                   0                   0                   0                3400                 340
     10_29             102.478                   9             270.009                   0                   0                   0                3600                 360
     10_29              102.99             6.91217             359.645                   1             29.7421             29.6165                3800                 380
     10_29             103.009             4.79601             359.982                   5              40.723             40.8388                4000                 400
     10_29             103.986             3.51593             357.332                   0                   0                   0                4200                 420
     10_29             104.983             3.00551             318.974                   4              -14.64               14.64                4400                 440
     10_29             104.999             2.47768             180.593                   0                   0                   0                4600                 460
     10_29             104.999             2.47768             180.593                   0                   0                   0                4800                 480
     10_29             104.999             2.47768             180.593                   0                   0                   0                5000                 500
     10_29             104.999             2.47768             180.593                   0                   0                   0                5200                 520
     10_29             104.999             2.47768             180.593                   0                   0                   0                5400                 540
     10_29             105.003             2.97194             11.8556                  16             6.13322            -6.13322                5600                 560
     10_29             104.997             2.02448             359.726                  11              -14.64               14.64                5800                 580
     10_29             104.019             2.99344             179.217                   5           -0.407374            0.407374                6000                 600
     10_29             103.027             4.05619             179.545                   1             15.9191             15.8982                6200                 620
     10_29             102.992             12.3718             180.241                  10             58.3396             58.3478                6400                 640
     10_29             97.2097              13.991             90.0135                   6             99.4129             99.4157                6600                 660
     10_29             73.7382             13.9997             90.0218                   6             42.9463             42.9463                6800                 680
     10_29             77.6005             14.0089             270.015                   3             98.9434             98.9492                7000                 700
     10_29             93.9755                  14             359.398                   2           -0.312931            0.312931                7200                 720
     10_29             93.9854             13.5174             357.231                   0                   0                   0                7400                 740
     10_29             93.9854             13.5174             357.231                   0                   0                   0                7600                 760
     10_29             93.9854             13.5174             357.231                   0                   0                   0                7800                 780
     10_29             92.0168             13.0029             112.095                   8              -14.64               14.64                8000                 800
     10_29             88.0196             14.0003             113.584                   4              -14.64               14.64                8200                 820
     10_29             97.1537             13.9989             269.982                   1             82.7941             82.7937                8400                 840
     10_29             100.482                  14             269.979                   0                   0                   0                8600                 860
     10_29             100.482                  14             269.979                   0                   0                   0                8800                 880
     10_29             100.482                  14             269.979                   0                   0                   0                9000                 900
     10_29             100.482                  14             269.979                   0                   0                   0                9200                 920
     10_29             100.482                  14             269.979                   0                   0                   0                9400                 940
     10_29             100.482                  14             269.979                   0                   0                   0                9600                 960
     10_29             102.991             13.0895             358.565                   7              15.518              15.222                9800                 980
     10_29             103.125             8.01927             270.542                  12             22.4126             22.4777               10000                1000
     10_29             102.505             6.01092             89.5584                   8              55.103             55.1087               10200                1020
     10_29             101.975             5.00967             19.6463                   3              -14.64               14.64               10400                1040
     10_29             102.479             5.00402             271.099                   0                   0                   0               10600                1060
     10_29             102.479             5.00402             271.099                   0                   0                   0               10800                1080
     10_29             102.983             4.51442             356.942                   0                   0                   0               11000                1100
     10_29             103.018              2.5179              2.6373                   0                   0                   0               11200                1120
     10_29             103.018              2.5179              2.6373                   0                   0                   0               11400                1140
     10_29             102.008             1.02106             87.5607                  15            -1.26836             1.26836               11600                1160
     10_29             102.798             1.01252             89.5116                   9             23.0165             22.9784               11800                1180
     10_29              101.02             1.99114            0.517997                   4            0.269348           -0.269348               12000                1200
     10_29             102.003             1.97399             186.761                   6              -14.64               14.64               12200                1220
     10_29             102.999             4.80524             180.107                   2             20.9766             20.9869               12400                1240
     10_29                 103             4.97256              180.14                   0                   0                   0               12600                1260
     10_29                 103             4.97256              180.14                   0                   0                   0               12800                1280
     10_29                 103             4.97256              180.14                   0                   0                   0               13000                1300
     10_29             103.001             5.47888             180.035                   0                   0                   0               13200                1320
     10_29             103.001             5.47888             180.035                   0                   0                   0               13400                1340
     10_29             103.001             5.47888             180.035                   0                   0                   0               13600                1360
